state,polling_place,premises,address,suburb,postcode,wheelchair_access
VIC,Newport,Newport Primary School,40 Elizabeth Street,NEWPORT,3015.0,A
VIC,Newport East,Home Rd Kindergarten,44 Home Rd,NEWPORT,3015.0,A
VIC,Newport West,Bayside Secondary College - Paisley Campus,41 Blenheim Road,NEWPORT,3015.0,A
VIC,Seddon,Uniting Church Hall - Yarraville,71 Gamon Street,YARRAVILLE,3013.0,A
VIC,Spotswood,St Mark's Hall,620 Melbourne Road,SPOTSWOOD,3015.0,F
VIC,Spotswood West,South Kingsville Community Centre,43 Paxton St,SPOTSWOOD,3015.0,F
VIC,Sunshine,Sunshine Primary School,69 Hampshire Rd,SUNSHINE,3020.0,F
VIC,Sunshine North,Sunshine North Primary School,65 Suffolk Road,SUNSHINE NORTH,3020.0,A
VIC,Sunvale,Sunvale Primary School,20 Neil Street,SUNSHINE,3020.0,F
VIC,Tottenham North,Dinjerra Primary School,South Rd,BRAYBROOK,3019.0,F
VIC,Western Hospital,Western Hospital - McArthur Room,Gordon St,FOOTSCRAY,3011.0,F
VIC,Williamstown,Williamstown Town Hall,104 Ferguson Street,WILLIAMSTOWN,3016.0,F
VIC,Williamstown North,St Stephen Uniting Church Hall,179 Melbourne Road,WILLIAMSTOWN,3016.0,F
VIC,Williamstown South,Williamstown Primary School,105 Cecil Street,WILLIAMSTOWN,3016.0,A
VIC,Williamstown West,Bayside Secondary College - Williamstown Campus,35 Kororoit Creek Road,WILLIAMSTOWN,3016.0,F
VIC,Yarraville,Yarraville Community Centre,59 Francis Street,YARRAVILLE,3013.0,F
VIC,Yarraville Central,Yarraville West Primary School,20 Powell Street,YARRAVILLE,3013.0,F
VIC,Bairnsdale,Anglican Parish Church Hall,Francis St,BAIRNSDALE,3875.0,A
VIC,Bairnsdale East,East Bairnsdale Kindergarten,Lucknow St,EAST BAIRNSDALE,3875.0,A
VIC,Bairnsdale West,"Boucher Hall, Bairnsdale Secondary College",Wallace St,BAIRNSDALE,3875.0,N
VIC,Bruthen,Bruthen Mechanics Institute,Main St,BRUTHEN,3885.0,F
VIC,Dudley,Dudley Centre,239 White Rd,WONTHAGGI,3995.0,A
VIC,Heyfield,St James Anglican Parish Centre,Temple St,HEYFIELD,3858.0,F
VIC,Inverloch,Inverloch Community Centre,A'Beckett St,INVERLOCH,3996.0,F
VIC,Korumburra,St Pauls Anglican Parish Hall,Bridge St,KORUMBURRA,3950.0,F
VIC,Lakes Entrance,Lakes Entrance Youth & Recreation Centre,Carpenter St,LAKES ENTRANCE,3909.0,F
VIC,Lindenow,Lindenow Kindergarten,Main Rd,LINDENOW,3865.0,F
VIC,Lucknow,Lucknow Primary School,Omeo Hwy,LUCKNOW,3875.0,A
VIC,Maffra,Maffra Uniting Church Hall,Pearson St,MAFFRA,3860.0,F
VIC,Orbost,St James Anglican Hall,Browning St,ORBOST,3888.0,A
VIC,Paynesville,"Paynesville Community Hall, Gilsenan Reserve",The Esplanade,PAYNESVILLE,3880.0,F
VIC,Rosedale,Rosedale Public Hall,Princes Hwy,ROSEDALE,3847.0,F
VIC,Sale,Sale Memorial Hall Supper Room,Macalister St,SALE,3850.0,F
VIC,Sale East,Araluen Primary School,Patten St,SALE,3850.0,F
VIC,Sale North,"Sale College, Guthridge Campus",Guthridge Pde,SALE,3850.0,F
VIC,Stratford,Stratford Mechanics Hall,Hobson St,STRATFORD,3862.0,F
VIC,Wonthaggi North,Wonthaggi North Primary School,White Rd,WONTHAGGI,3995.0,F
VIC,Wurruk,Wurruk Primary School,Fisk St,WURRUK,3851.0,F
VIC,Yarram,Yarram Guide and Scout Hall,Commercial Rd,YARRAM,3971.0,A
VIC,Beaumaris,Beaumaris Guide Hall,Martin Street,BEAUMARIS,3193.0,A
VIC,Beaumaris Central,Sandringham Secondary College - Beaumaris,cnr Balcombe & Reserve Rds,BEAUMARIS,3193.0,A
VIC,Beaumaris East,Beaumaris East - Mentone Girls Secondary College,cnr Balcombe & Charman Rds,MENTONE,3194.0,F
VIC,Beaumaris North,Beaumaris North Primary School,McDonald Street,BEAUMARIS,3193.0,F
VIC,Bentleigh,Our Lady of Sacred Heart College,Jasper Rd,BENTLEIGH,3204.0,F
VIC,Bentleigh Central,St John's Church Hall,Cnr Centre & Tucker Rds,BENTLEIGH EAST,3165.0,F
VIC,Bentleigh West,Bentleigh West Primary School,Brewer Rd,BENTLEIGH,3204.0,F
VIC,Black Rock,Black Rock Primary School,Arkaringa Cres,BLACK ROCK,3193.0,F
VIC,Black Rock South,St Joseph's School,544 Balcombe Rd,BLACK ROCK,3193.0,A
VIC,Brighton,Brighton Primary School,Wilson St,BRIGHTON,3186.0,N
VIC,Brighton Beach,St Leonard's Hall,Wolseley Gr,BRIGHTON,3186.0,A
VIC,Brighton East,St Mark's Church,721 Hawthorn Rd,BRIGHTON EAST,3187.0,A
VIC,Brighton High,Brighton Secondary College,Marriage Rd,BRIGHTON EAST,3187.0,F
VIC,Carnegie,Carnegie Primary School,Truganini Rd & Graceburn Ave,CARNEGIE,3163.0,F
VIC,Cheltenham,Cheltenham Primary School,Charman Rd,CHELTENHAM,3192.0,F
VIC,Cheltenham West,Olympic Ave Kindergarten,Olympic Ave,CHELTENHAM,3192.0,F
VIC,Dendy,Scout Hall 9th Brighton,210 Dendy St,BRIGHTON EAST,3187.0,F
VIC,Elsternwick South,Elsternwick Primary School,Murphy St,BRIGHTON,3186.0,N
VIC,Gardenvale,St Stephen's Church Hall,Cnr North Rd & Cochrane St,BRIGHTON,3186.0,F
VIC,Glenhuntly,Caulfield South Primary School,Bundeera Rd,CAULFIELD SOUTH,3162.0,N
VIC,Glenhuntly East,Glenhuntly Primary School,Cnr Grange Rd & Garden Ave,GLENHUNTLY,3163.0,A
VIC,Hampton,Hampton Primary School,528 Hampton St,HAMPTON,3188.0,A
VIC,Hampton Central,Hampton Uniting Church Hall,Cnr Service & Deakin Sts,HAMPTON,3188.0,F
VIC,Highett,St Stephens Church,Donald St,HIGHETT,3190.0,A
VIC,Highett West,Sandringham Secondary College - Highett Campus,Bluff Rd,SANDRINGHAM,3191.0,F
VIC,Holloway,Scout Hall 5th Sandringham,Holloway Rd,SANDRINGHAM,3191.0,A
VIC,Landcox,Gardenvale Central Primary School,66 Landcox St,BRIGHTON EAST,3187.0,A
VIC,Ludstone,Scout Hall 2nd Hampton,Cnr Ludstone & Kingston Sts,HAMPTON,3188.0,A
VIC,McKinnon,McKinnon Public Hall,McKinnon Rd,MCKINNON,3204.0,A
VIC,McKinnon East,McKinnon Secondary College,McKinnon Rd,MCKINNON,3204.0,F
VIC,Middle Brighton,St Andrews Church Hall,Cnr Church & St Andrews Sts,BRIGHTON,3186.0,A
VIC,Moorabbin,Moorabbin Town Hall,Nepean Hwy,MOORABBIN,3189.0,F
VIC,Moorabbin West,Berendale School,Cnr Seafoam/Berend Sts,MOORABBIN,3189.0,N
VIC,Ormond,Katandra School,2 Walsh St,CARNEGIE,3163.0,A
VIC,Ormond West,Ormond Primary School,Cnr Wheatley & Murray Rds,ORMOND,3204.0,F
VIC,Sandringham,Sandringham Masonic Hall,23 Abbott St,SANDRINGHAM,3191.0,A
VIC,Sandringham North,Scout Hall 1st Sandringham,Cnr Bamfield St & Grange Rd,SANDRINGHAM,3191.0,F
VIC,Alamein,Craig Family Centre,7 Samarinda Ave,ASHBURTON,3147.0,A
VIC,Armadale,Armadale Primary School,Densham Rd,ARMADALE,3143.0,N
VIC,Ashburton,Ashburton Primary School,Fakenham Road,ASHBURTON,3147.0,F
VIC,Burwood,Burwood Pre School,48a Alfred Road,BURWOOD,3125.0,A
VIC,Burwood West,Melbourne Chinese Christian Church,Maverston Street,GLEN IRIS,3146.0,A
VIC,Camberwell,Camberwell Primary School,290 Camberwell Road,CAMBERWELL,3124.0,N
VIC,Camberwell Middle,Camberwell Church of Christ,Aird Street,CAMBERWELL,3124.0,N
VIC,Camberwell South,Camberwell South Primary School,Peate Ave,GLEN IRIS,3146.0,N
VIC,Carnegie North,"First Malvern Scout Hall, Cooinda Place",41 Belgrave Road,MALVERN EAST,3145.0,N
VIC,Carnegie Upper,Neerim Road Uniting Church,252 Neerim Road,CARNEGIE,3163.0,N
VIC,Chadstone,Phoenix Park Community Centre,Rob Roy Road,MALVERN EAST,3148.0,A
VIC,Darling,Sacre Coeur Roman Catholic Girls School,172 Burke Road,GLEN IRIS,3146.0,N
VIC,Fawkner Park,South Yarra Primary School,601 Punt Road,SOUTH YARRA,3141.0,A
VIC,Ferndale,"First Camberewell South Scout Hall, Ferndale Park",Glen Iris Road,GLEN IRIS,3146.0,N
VIC,Gardiner,Gardiner Church of Christ,1542 Malvern Road,GLEN IRIS,3146.0,A
VIC,Glen Iris,Glen Iris Primary School,170 Glen Iris Road,GLEN IRIS,3146.0,A
VIC,Glen Iris South,Ashburton Church of Christ,16 St Georges Cres,ASHBURTON,3147.0,N
VIC,Hartwell West,Hartwell Uniting Church,Eddy Street,CAMBERWELL,3124.0,A
VIC,Hawksburn,Toorak-South Yarra Library,338 Toorak Road,SOUTH YARRA,3141.0,A
VIC,Hawksburn Central,South Yarra Community Baptist Church,12 Surrey Road,SOUTH YARRA,3141.0,A
VIC,Hughesdale North,Clapham Road Child Care Centre,25 Clapham Rd,OAKLEIGH,3166.0,A
VIC,Kooyong Park,Deakin University Toorak Campus,336 Glenferrie Rd,MALVERN,3144.0,A
VIC,Malvern,Malvern Central School,Park Street,MALVERN,3144.0,A
VIC,Malvern Central,Malvern Presbyterian Church,Pine Gr,MALVERN,3144.0,N
VIC,Malvern East,Lloyd Street School,Lloyd Street,MALVERN EAST,3145.0,N
VIC,Malvern Lower,Lauriston Girls School,38 Huntingtower Road,ARMADALE,3143.0,A
VIC,Malvern South,Malvern Primary School,17 Tooronga Road,MALVERN,3144.0,N
VIC,Malvern West,Malvern Memorial Kindergarten,15 Orchard Street,ARMADALE,3143.0,A
VIC,Murrumbeena,Murrumbeena Primary School,Hobart Rd,MURRUMBEENA,3163.0,A
VIC,Orrong,Our Lady of Lourdes Primary School,7 Wynnstay Street,PRAHRAN EAST,3181.0,A
VIC,Prahran,Prahran Masonic Hall,St Edmonds Road,PRAHRAN,3181.0,A
VIC,Prahran East,Prahran RSL Memorial Hall,301 High Street,PRAHRAN,3181.0,A
VIC,South Yarra,St Joseph's Church,Fitzgerald Street,SOUTH YARRA,3141.0,N
VIC,Toorak,Toorak Uniting Church,603 Toorak Road,TOORAK,3142.0,N
VIC,Toorak Central,Toorak Primary School,Canterbury Road,TOORAK,3142.0,N
VIC,Toorak West,Glamorgan School,Douglas Street,TOORAK,3142.0,A
VIC,Windsor,Stonnington Church of Christ,McIlwrick Street,PRAHRAN,3181.0,A
VIC,Chandler,Noble Park English Language School,Douglas Street,NOBLE PARK,3174.0,F
VIC,Cleeland,Cleeland Secondary College,23 Ann St,DANDENONG,3175.0,A
VIC,Coomoora,Coomoora Secondary College,Coomoora Rd,SPRINGVALE SOUTH,3172.0,F
VIC,Coral Park,Coral Park Primary School,Coral Dr,HAMPTON PARK,3976.0,F
VIC,Dandenong,Dandenong Primary School 1403,Foster Street,DANDENONG,3175.0,F
VIC,Dandenong South,Dandenong South Primary School,William Ave,DANDENONG,3175.0,F
VIC,Doveton,Doveton Heights Primary School,Laurel Avenue,DOVETON,3177.0,N
VIC,Doveton North,Doveton North Primary School 4921,Liquidamber Street,DOVETON,3177.0,F
VIC,Doveton West,Doveton Secondary College,Box St,DOVETON,3177.0,A
VIC,Endeavour Hills,James Cook Primary School,James Cook Dr,ENDEAVOUR HILLS,3802.0,F
VIC,Endeavour Hills East,Southern Cross Primary School 5235,David Collins Drive,ENDEAVOUR HILLS,3802.0,F
VIC,Endeavour Hills North,Chalcot Lodge Primary School 5231,Primrose Hill Close,ENDEAVOUR HILLS,3802.0,F
VIC,Fountain Gate,Fountain Gate Primary School 5072,Prospect Hill Road,FOUNTAIN GATE,3805.0,F
VIC,Gleneagles,Mossgiel Park Primary School 5205,Scotsburn Way,ENDEAVOUR HILLS,3802.0,F
VIC,Hallam,Hallam Primary School,Harmer Road,HALLAM,3803.0,F
VIC,Hampton Park,Hampton Park Primary School,Regans Road,HAMPTON PARK,3976.0,A
VIC,Hampton Park East,Hampton Park Secondary College,Fordholm Road,HAMPTON PARK,3976.0,A
VIC,Keysborough,Uniting Church Hall Keysborough,Chapel Road,KEYSBOROUGH,3173.0,N
VIC,Maralinga,Maralinga Primary School,Maralinga Avenue,KEYSBOROUGH,3173.0,N
VIC,Maramba,Maramba Primary School,Maramba Drive,NARRE WARREN,3805.0,F
VIC,Narre Warren,Narre Warren Station Primary School,Narre Warren Cranbourne Rd,NARRE WARREN,3805.0,F
VIC,Noble Park,Noble Park Primary School,Buckley Street,NOBLE PARK,3174.0,F
VIC,Noble Park South,Chandler Secondary College,Isaac Rd,KEYSBOROUGH,3173.0,F
VIC,Southvale,Southvale Primary School,Athol Rd,NOBLE PARK,3174.0,F
VIC,Wallarano,Wallarano Primary School,Wallarano Drive,NOBLE PARK,3174.0,F
VIC,Bentleigh East,Bentleigh Secondary College,Vivien St,BENTLEIGH EAST,3165.0,F
VIC,Carnegie East,St Peter's Hall,371 Neerim Rd,CARNEGIE,3163.0,F
VIC,Cheltenham East,Cheltenham East Primary School,Silver St,CHELTENHAM,3192.0,N
VIC,Cheltenham North,Cheltenham Secondary College,Bernard St,CHELTENHAM,3192.0,A
VIC,Clarinda,Presbyterian Church Hall Clarinda,Eulinga Rd,CLARINDA,3169.0,A
VIC,Clarinda South,Sundowner Ave Neighbourhood House,21 Jacobs Dr,CLARINDA,3169.0,F
VIC,Clayton South,Clayton South Primary School,539 Clayton Rd,CLAYTON SOUTH,3169.0,N
VIC,Clayton West,Clayton West Primary School,Alvina St,OAKLEIGH SOUTH,3167.0,F
VIC,Coatesville,Coatesville Primary School,Cnr Mackie Rd & Warwick St,BENTLEIGH EAST,3165.0,A
VIC,Dingley Village,Dingley Primary School,Centre Dandenong &Marcus Rds,DINGLEY VILLAGE,3172.0,A
VIC,Heatherhill,Heatherhill Primary School,959 Heatherton Rd,SPRINGVALE,3171.0,A
VIC,Heatherton North,Washington Drive Pre-School,Washington Dr,OAKLEIGH SOUTH,3167.0,A
VIC,Hughesdale,Hughesdale Community Centre,Cnr Kangaroo & Poath n Rds,HUGHESDALE,3166.0,F
VIC,Hughesdale South,Uniting Church Hall Coatesville,Cnr Mackie & North Rds,BENTLEIGH EAST,3165.0,F
VIC,Kingston Heath,Kingston Heath Primary School,25 Farm Rd,CHELTENHAM,3192.0,F
VIC,Kingswood,Kingswood Primary School,Plaza Cres,DINGLEY VILLAGE,3172.0,F
VIC,Mentone Park,Mentone Park Primary School,Broome Ave,MENTONE,3194.0,F
VIC,Moorabbin Heights,Moorabbin Heights Primary School,Bignell Rd,BENTLEIGH EAST,3165.0,F
VIC,Moorabbin South,Tucker Road Moorabbin Primary School,Tucker Rd,BENTLEIGH EAST,3165.0,A
VIC,Moorabbin South East,Uniting Church Hall Wickham Rd,185 Wickham Rd,MOORABBIN,3189.0,A
VIC,Murrumbeena South,St Patricks Primary School,3 Dalny Rd,MURRUMBEENA,3163.0,F
VIC,Oakleigh Central,Emmanuel Anglican Church,26 Abbeygate St,OAKLEIGH,3166.0,A
VIC,Oakleigh South,Oakleigh South Primary School,Beryl Ave,OAKLEIGH SOUTH,3167.0,F
VIC,Southland,Southern Community Church of Christ,4 Chesterville Rd,CHELTENHAM,3192.0,F
VIC,Southmoor,Southmoor Primary School,Rica St,MOORABBIN,3189.0,A
VIC,Springvale,St Joseph's Primary School,Buckingham Ave,SPRINGVALE,3171.0,N
VIC,Springvale South,Springvale South Primary School,Athol Rd,SPRINGVALE SOUTH,3172.0,N
VIC,Springvale West,Springvale West Primary School,Cnr Erica & Egan Sts,SPRINGVALE,3171.0,N
VIC,Spring Valley,Spring Valley Primary School,Clarke Rd,SPRINGVALE SOUTH,3172.0,A
VIC,Valkstone,Valkstone Primary School,Valkstone St,BENTLEIGH EAST,3165.0,F
VIC,Westall,Westall Primary School,Fairbank Rd,CLAYTON SOUTH,3169.0,A
VIC,Arcadia,Arcadia Fire Brigade Hall,Kennedys Rd,ARCADIA,3613.0,F
VIC,Baddaginnie,Peranbin Primary College Baddaginnie Campus,Clarendon St,BADDAGINNIE,3670.0,F
VIC,Baranduda,Baranduda Primary School,7 Verbena St,BARANDUDA,3691.0,N
VIC,Barnawartha,Barnawartha Soldiers Memorial Hall,High St,BARNAWARTHA,3688.0,N
VIC,Beechworth,Beechworth Visitor Information Centre (Old Shire Hall),Ford Street,BEECHWORTH,3747.0,F
VIC,Benalla,Benalla College(Dunlop Campus),33 Barkly Street,BENALLA,3673.0,F
VIC,Benalla District Hospital,Benalla Hospital,Samaria Road,BENALLA,3673.0,F
VIC,Benalla West,Benalla College (Faithfull Campus),Faithfull Street,BENALLA WEST,3672.0,F
VIC,Bethanga,Bethanga Soldiers Memorial Hall,Bridge St,BETHANGA,3691.0,A
VIC,Bonegilla,Bonegilla Hall,Murray Valley Hwy,BONEGILLA,3691.0,F
VIC,Boorhaman,Boorhaman Primary School,RMB 1600 Boorhaman Rd,BOORHAMAN,3678.0,F
VIC,Boosey,Katamatite East Primary School,Katamatite East School Rd,KATAMATITE,3649.0,N
VIC,Bright,Bright & District Senior Citizens Centre,Cobden St,BRIGHT,3741.0,F
VIC,Bullioh,Bullioh Hall,Murray Valley Hwy,BULLIOH,3700.0,N
VIC,Bundalong,Bundalong Dan Cronin Recreation Reserve,Pyke Street,BUNDALONG,3730.0,A
VIC,Caniambo,Caniambo Hall,Bridge Rd,CANIAMBO,3630.0,A
VIC,Carboor,Carboor Soldiers Memorial Hall,Carboor Rd,CARBOOR,3678.0,N
VIC,Cheshunt,Cheshunt Public Hall,Cheshunt-Whitfield Rd,CHESHUNT,3678.0,F
VIC,Chiltern,Chiltern Senior Citizens Hall,Conness St,CHILTERN,3683.0,F
VIC,Corryong,Corryong Memorial Hall,Hanson St,CORRYONG,3707.0,F
VIC,Cudgewa,Cudgewa Mechanics Institute,Main St,CUDGEWA,3705.0,F
VIC,Dederang,"Dederang Multi Purpose Hall, Dederang Reserve",Kiewa Valley Hwy,DEDERANG,3691.0,F
VIC,Devenish,Devenish Primary School,Main Rd,DEVENISH,3726.0,A
VIC,Eldorado,Eldorado Memorial Hall,Main St,ELDORADO,3746.0,F
VIC,Eskdale,Eskdale Public Hall,Main St,ESKDALE,3701.0,F
VIC,Euroa,Euroa Wesley Hall,Bury Street,EUROA,3666.0,F
VIC,Everton,Everton Primary School,RMB 6355 Great Alpine Rd,EVERTON,3678.0,F
VIC,Falls Creek,Falls Creek Primary School,Slalom St,FALLS CREEK,3699.0,F
VIC,Gapsted,Gapsted Public Hall,Great alpine Rd,GAPSTED,3737.0,F
VIC,Glenrowan,Glenrowan Primary School,Beaconsfield Pde,GLENROWAN,3675.0,F
VIC,Goorambat,Goorambat Public Hall,55 Hall St,GOORAMBAT,3725.0,F
VIC,Greta Valley,"Greta Complex, Greta Recreation Reserve",Greta West-Greta South Rd,HANSONVILLE,3675.0,A
VIC,Harrietville,Harrietville Community Hall,Main Rd,HARRIETVILLE,3741.0,F
VIC,Invergordon,Invergordon Primary School,RMB 4272 Invergordon Rd,INVERGORDON,3636.0,A
VIC,Katandra West,Katandra West Primary School,Bankin St,KATANDRA WEST,3634.0,F
VIC,Kergunyah,Kergunyah Public Hall,Gundowring Rd,KERGUNYAH,3691.0,F
VIC,Kiewa,Kiewa Parish Hall,Huon Rd,KIEWA,3691.0,A
VIC,Londrigan,Carraragarmungee Primary School,RMB 6940 Eldorado Rd,LONDRIGAN,3678.0,A
VIC,Lurg,Lurg Public Hall,Winton Rd,LURG,3673.0,F
VIC,Markwood,Markwood Primary School,RMB 2505 Glenrowan-Myrtleford Rd,MARKWOOD,3678.0,A
VIC,Milawa,Milawa Primary School,Factory Rd,MILAWA,3678.0,F
VIC,Molyullah,Molyullah Memorial Hall,Centre Rd,MOLYULLAH,3673.0,F
VIC,Mongans Bridge,St Albans Parish Hall,Kiewa Valley Hwy,MONGANS BRIDGE,3691.0,A
VIC,Mount Beauty,Mount Beauty Primary School,Lakeside Ave,MT BEAUTY,3699.0,F
VIC,Moyhu,Moyhu Masonic Hall,Whitfield Rd,MOYHU,3732.0,A
VIC,Mudgegonga,Mudgegonga Primary School,RMB 2145 Yackandandah Rd,MUDGEGONGA,3737.0,F
VIC,Myrrhee,Myrrhee Primary School,Benalla Whitfield Rd,MYRRHEE,3732.0,F
VIC,Myrtleford,Myrtleford Senior Citizens Centre,Smith St,MYRTLEFORD,3737.0,F
VIC,Oxley,Oxley Shire Hall,Glenrowan-Myrtleford Rd,OXLEY,3678.0,F
VIC,Porepunkah,Porepunkah Primary School,Martley St,POREPUNKAH,3740.0,F
VIC,Rutherglen,Rutherglen Primary School,Murray St,RUTHERGLEN,3685.0,F
VIC,Sandy Creek,Sandy Creek Public Hall,Sandy Creek Rd,SANDY CREEK,3691.0,F
VIC,Springhurst,Springhurst Primary School,Anzac Rd,SPRINGHURST,3682.0,A
VIC,Stanley,Stanley Primary School,Main Rd,STANLEY,3747.0,F
VIC,Strathbogie,Strathbogie Memorial Hall,Strathbogie Rd,STRATHBOGIE,3666.0,A
VIC,Swanpool,Swanpool Bunya Bunya Pines Pre School,Midland Hwy,SWANPOOL,3673.0,F
VIC,Tallangatta,Tallangatta RSL Club Rooms,Akuna Ave,TALLANGATTA,3700.0,F
VIC,Tallangatta Valley,Tallangatta Valley Public Hall,Polmear St,TALLANGATTA VALLEY,3701.0,F
VIC,Tarrawingee,Tarrawingee Primary School,"RMB 6150, Great Alpine Rd",TARRAWINGEE,3678.0,N
VIC,Tatong,Tatong Memorial Hall,Fernhills Rd,TATONG,3673.0,F
VIC,Tawonga,Tawonga Primary School,Kiewa Valley Hwy,TAWONGA,3697.0,A
VIC,Thoona,Thoona Primary School,Sargeant St,THOONA,3726.0,N
VIC,Tungamah,Tungamah Primary School,Tower St,TUNGAMAH,3728.0,A
VIC,Violet Town,Violet Town Memorial Hall,Cowslip St,VIOLET TOWN,3669.0,F
VIC,Wahgunyah,Wahgunyah School of Arts,Foord St,WAHGUNYAH,3687.0,A
VIC,Walwa,Walwa Services Memorial Hall,Murray Valley Hwy,WALWA,3709.0,F
VIC,Wandiligong,Wandiligong Primary School,School Rd,WANDILIGONG,3744.0,F
VIC,Wangaratta,Wangaratta TAFE Amenities Building,Docker Street,WANGARATTA,3678.0,F
VIC,Wangaratta Hospital,Wangaratta Hospital,Green St,WANGARATTA,3677.0,F
VIC,Wangaratta West,St Michael's Anglican Church Hall,cnr Appin & O'Leary Street,WANGARATTA,3677.0,A
VIC,Warrenbayne,Warrenbayne Primary School,Government Rd,WARRENBAYNE,3670.0,A
VIC,West End,Wangaratta High School VCE Centre,Phillipson St,WANGARATTA,3677.0,F
VIC,Whitfield,Whitfield Primary School,Whitfield Rd,WHITFIELD,3733.0,F
VIC,Whorouly,Whorouly Primary School,Church St,WHOROULY,3735.0,F
VIC,Wodonga,Wodonga Civic Centre,Hovell St,WODONGA,3690.0,F
VIC,Wodonga Central,Wodonga High School Galvin Hall,Woodland St,WODONGA,3691.0,F
VIC,Wodonga District Hospital,Wodonga District Hospital,Vermont St,WODONGA,3690.0,F
VIC,Wodonga South,Wodonga South Primary School 5042,Jarrah St,WODONGA,3690.0,N
VIC,Wodonga West,Felltimber Community Centre,Cnr Melrose Dr & Felltimber Creek Rd,WODONGA WEST,3690.0,F
VIC,Wooragee,Wooragee Centenary Hall,Beechworth Rd,WOORAGEE,3747.0,A
VIC,Yackandandah,Yackandandah Senior Citizens Centre,Wellsford St,YACKANDANDAH,3749.0,F
VIC,Yarrawonga,Yarrawonga Secondary School ECA Centre,Pinnegar Street,YARRAWONGA,3730.0,A
VIC,Yarrawonga West,Yarrawonga West Uniting Church Hall,Tom St,YARRAWONGA,3730.0,A
VIC,Yarrunga,Ovens College,Greta Road,WANGARATTA,3677.0,F
VIC,Aspendale,Aspendale - Aspendale Primary School,Laura Street,ASPENDALE,3195.0,A
VIC,Aspendale Gardens,Aspendale Gardens - Community Centre,Kearney Dr,ASPENDALE,3195.0,F
VIC,Aspendale North,Aspendale North - Adult Services Chelsea Centre,cnr Station Street & Nepean Highway,ASPENDALE,3195.0,F
VIC,Bonbeach,Bonbeach - Bonbeach Chisholm Istitute,Breeze St,CARRUM,3197.0,F
VIC,Botany Park,Botany Park - Pre-School Centre,53 Lyrebird Drive,CARRUM DOWNS,3201.0,F
VIC,Bowerbird,Bowerbird - Pre-school,136 Lyrebird Dr,CARRUM DOWNS,3201.0,F
VIC,Carrum,Carrum - Carrum Primary School,Walkers Rd,CARRUM,3197.0,F
VIC,Carrum Downs,Carrum Downs - Brotherhood St Laurence,Frankston-Dandenong Rd,CARRUM DOWNS,3201.0,F
VIC,Chelsea,Chelsea - Senior Citizens Centre,3 Showers Ave,CHELSEA,3196.0,F
VIC,Chelsea Central,Chelsea Central - Primary School,Argyle Ave,CHELSEA,3196.0,F
VIC,Chelsea Heights,Chelsea Heights - Primary School,Thames Promenade,CHELSEA HEIGHTS,3196.0,F
VIC,Cheltenham South,Cheltenham South - Cheltenham East Community Centre,39 Follett Rd,CHELTENHAM,3192.0,A
VIC,Courtney Gardens,Courtney Gardens Primary School,Rosebank Drive,CRANBOURNE NORTH,3977.0,F
VIC,Cranbourne North,Cranbourne North - Cranbourne Nth Prim.School,Tucker Street,CRANBOURNE,3977.0,F
VIC,Cranbourne West,Cranbourne West - Cranbourne West Primary School,Duff Street,CRANBOURNE,3977.0,F
VIC,Edithvale,Edithvale - Edithvale Primary School,Edithvale Rd,EDITHVALE,3196.0,F
VIC,Lyndhurst,Lyndhurst - Lyndhurst Secondary College,South Gippsland Hwy,CRANBOURNE,3977.0,F
VIC,Mentone,Mentone - St Augustine's Church Hall,Como Pde,MENTONE,3194.0,F
VIC,Mentone East,Mentone East - Mentone Primary School,Childers Street,MENTONE,3194.0,A
VIC,Mentone North,Mentone North - Scout Hall,Levanto Street,MENTONE,3194.0,A
VIC,Mordialloc,Mordialloc - Mordialloc Life Saving Club,Beach Rd,MORDIALLOC,3195.0,A
VIC,Mordialloc East,Mordialloc East - Allan McLean Hall,Albert Street,MORDIALLOC,3195.0,N
VIC,Parkdale,Parkdale - Uniting Church Hall,Parkers Rd,MORDIALLOC,3195.0,F
VIC,Parkdale Central,Parkdale Central - Parkdale Primary School,Nepean Hwy,PARKDALE,3195.0,A
VIC,Parkdale East,Parkdale East - Parkdale Sec. College,Warren Rd,MORDIALLOC,3195.0,F
VIC,Patterson Lakes,Patterson Lakes - Patterson Lakes Primary School,Gladesville Blvd,PATTERSON LAKES,3197.0,F
