,state,polling_place,latitude,longitude
685,NSW,Woonona East,-34.35151,150.91563
686,NSW,Bateau Bay East,-33.3913,151.475
687,NSW,Bateau Bay South,-33.3862,151.46200000000002
688,NSW,Berkeley Vale,-33.3502,151.436
689,NSW,Berkeley Vale North,-33.34,151.434
690,NSW,Blue Haven,-33.2123,151.504
692,NSW,Charmhaven,-33.228,151.504
694,NSW,Chittaway Bay,-33.3255,151.43200000000002
696,NSW,Erina Heights,-33.4281,151.414
697,NSW,Forresters Beach,-33.3956,151.453
698,NSW,Gorokan,-33.2518,151.51
700,NSW,Hamlyn Terrace,-33.25055,151.46752
701,NSW,Holgate,-33.4051161,151.408237
702,NSW,Jilliby,-33.2399,151.38
703,NSW,Kanwal,-33.2626,151.484
704,NSW,Killarney Vale,-33.3651,151.45600000000002
705,NSW,Killarney Vale South,-33.3763,151.465
706,NSW,Kulnura,-33.2261,151.224
707,NSW,Lake Haven,-33.2426,151.509
708,NSW,Lisarow,-33.3814544,151.3761694
709,NSW,Long Jetty,-33.3571,151.485
710,NSW,Long Jetty East,-33.356,151.494
711,NSW,Mardi,-33.3068,151.418
712,NSW,Narara,-33.397,151.346
713,NSW,Niagara Park,-33.4379,151.439
714,NSW,Norah Head,-33.2796,151.566
715,NSW,Ourimbah,-33.3558,151.368
716,NSW,Shelly Beach,-33.3716,151.476
721,NSW,Sydney,-33.8730501,151.20645280000002
722,NSW,The Entrance,-33.3463,151.493
723,NSW,The Entrance North,-33.3353,151.505
725,NSW,Toukley,-33.2657,151.54
726,NSW,Toukley East,-33.2675,151.55
727,NSW,Tuggerah,-33.3133,151.415
728,NSW,Tuggerawong,-33.27947,151.4863
729,NSW,Tumbi Umbi,-33.3655,151.452
730,NSW,Valley View,-33.4002,151.362
731,NSW,Wadalba,-33.2658799,151.4674752
732,NSW,Wamberal,-33.4235,151.441
733,NSW,Wamberal North,-33.4118,151.44899999999998
734,NSW,Watanobbi,-33.2712,151.42600000000002
735,NSW,Woongarrah,-33.2408,151.484
736,NSW,Wyoming,-33.409,151.356
737,NSW,Wyoming East,-33.409916700000004,151.3661851
738,NSW,Wyong,-33.27534,151.412058
739,NSW,Wyong Creek,-33.2676,151.34799999999998
740,NSW,Wyong East,-33.288000000000004,151.42700000000002
742,NSW,Yarramalong,-33.223271999999994,151.277577
743,NSW,Adaminaby,-35.9934,148.77700000000002
744,NSW,Adelong,-35.308119,148.06561299999998
745,NSW,Araluen,-35.6518827,149.8133351
746,NSW,Batlow,-35.5207893,148.14714919999997
747,NSW,Bega,-36.6783,149.839
748,NSW,Bega Central,-36.6707,149.841
750,NSW,Bemboka,-36.631629600000004,149.5747161
751,NSW,Bermagui,-36.428896,150.076031
752,NSW,Berridale,-36.37226,148.82908
753,NSW,Bimbimbie,-36.8925,149.906
754,NSW,Binalong,-34.6698703,148.6251819
756,NSW,Bodalla,-36.0976,150.053
757,NSW,Bombala,-36.9168,149.232
758,NSW,Bowning,-34.7674,148.819
759,NSW,Braidwood,-35.4413,149.798
760,NSW,Bredbo,-35.954,149.148
761,NSW,Brogo,-36.573957,149.82338909999999
762,NSW,Bungendore,-35.2552,149.445
763,NSW,Candelo,-36.7684,149.696
764,NSW,Captains Flat,-35.59185,149.44533
765,NSW,Central Tilba,-36.3126,150.076
766,NSW,Cobargo,-36.389004799999995,149.8891246
767,NSW,Cooma,-36.2375,149.125
768,NSW,Cooma North,-36.2182844,149.13123969999998
770,NSW,Dalgety,-36.5028,148.83700000000002
771,NSW,Dalmeny,-36.1618,150.12
772,NSW,Delegate,-37.0415,148.938
774,NSW,Eden,-37.0561,149.907
775,NSW,Googong,-35.422909499999996,149.23382880000003
776,NSW,Gundaroo,-35.0301,149.27100000000002
777,NSW,Jerangle,-35.9275,149.35
778,NSW,Jerrabomberra,-35.3864,149.19899999999998
779,NSW,Jindabyne,-36.4151245,148.62362230000002
781,NSW,Jingellic,-35.9257,147.697
782,NSW,Khancoban,-36.2164,148.13
783,NSW,Majors Creek,-35.569,149.74200000000002
784,NSW,Merimbula,-36.887,149.917
786,NSW,Michelago,-35.7056,149.161
787,NSW,Murrumbateman,-34.9694,149.03126
788,NSW,Narooma,-36.2162367,150.12917919999998
790,NSW,Nimmitabel,-36.5107,149.289
791,NSW,Pambula,-36.9264058,149.8720612
792,NSW,Perisher Valley,-36.3895,148.447
793,NSW,Quaama,-36.4642,149.871
794,NSW,Queanbeyan,-35.3571625,149.2355025
795,NSW,Queanbeyan Central,-35.353978999999995,149.235256
796,NSW,Queanbeyan East,-35.3445,149.246
797,NSW,Queanbeyan High,-35.3527,149.222
798,NSW,Queanbeyan North,-35.352340000000005,149.23094
800,NSW,Queanbeyan South,-35.365579499999996,149.229151
801,NSW,Queanbeyan West,-35.3478,149.215
802,NSW,Rosewood,-35.6705,147.862
809,NSW,Sutton,-35.1648,149.254
810,NSW,Sydney,-33.8730501,151.20645280000002
811,NSW,Talbingo,-35.5803,148.30100000000002
812,NSW,Tanja,-36.6408,149.975
813,NSW,Tathra,-36.7335957,149.9787608
814,NSW,Thredbo,-36.5063,148.30100000000002
815,NSW,Tooma,-35.9648,148.058
816,NSW,Towamba,-37.0848,149.695
817,NSW,Tumbarumba,-35.7847,148.017
818,NSW,Tumut,-35.3069305,148.21093080000003
819,NSW,Tumut East,-35.3126,148.219
821,NSW,Tura Beach,-36.8640256,149.9164188
822,NSW,Wamboin,-35.251999999999995,149.306
823,NSW,Wattle Park,-35.1413,149.05200000000002
824,NSW,Wee Jasper,-35.1106585,148.6732364
825,NSW,Wolumla,-36.834,149.81
826,NSW,Wyndham,-36.9292,149.64600000000002
827,NSW,Yass,-34.8426,148.912
828,NSW,Yass North,-34.8342,148.912
830,NSW,Albury,-36.0830081,146.9188145
831,NSW,Albury Central,-36.07327670000001,146.9167639
832,NSW,Albury East,-36.071,146.945
834,NSW,Albury North,-36.0641,146.93200000000002
835,NSW,Albury West,-36.0783,146.895
836,NSW,Balranald,-34.636194700000004,143.5635986
837,NSW,Barellan,-34.2878,146.572
838,NSW,Barham,-35.630129700000005,144.1272305
839,NSW,Barooga,-35.9128804,145.6932745
840,NSW,Beelbangera,-34.253,146.101
841,NSW,Berrigan,-35.6594,145.815
842,NSW,Blighty,-35.5887,145.34799999999998
844,NSW,Bunnaloo,-35.7838,144.595
845,NSW,Buronga,-34.17,142.18200000000002
846,NSW,Burrumbuttock,-35.837808700000004,146.8000595
847,NSW,Carrathool,-34.4084,145.433
848,NSW,Coleambally,-34.8052,145.884
849,NSW,Corowa,-35.992476399999994,146.3937684
850,NSW,Corowa Central,-35.99418,146.3809
851,NSW,Corowa South,-36.0212,146.376
852,NSW,Culcairn,-35.6679,147.04
853,NSW,Dareton,-34.0915,142.041
854,NSW,Darlington Point,-34.568451,145.99899299999998
855,NSW,Deniliquin,-35.5359,144.961
856,NSW,Deniliquin North,-35.5255,144.98175580000003
858,NSW,Deniliquin West,-35.5246,144.952
861,NSW,Emery,-35.0026087,145.9753452
862,NSW,Euston,-34.5754486,142.74542380000003
863,NSW,Finley,-35.6402,145.57299999999998
864,NSW,Gerogery,-35.8368001,146.9923219
865,NSW,Glenroy,-36.0556,146.917
866,NSW,Gol Gol,-34.17896210000001,142.22173490000003
867,NSW,Goolgowi,-33.9769,145.709
868,NSW,Griffith,-34.2864,146.041
870,NSW,Griffith Driver,-34.282,146.07
871,NSW,Griffith North,-34.2803,146.048
873,NSW,Griffith West,-34.2916,146.041
874,NSW,Hanwood,-34.33,146.042
875,NSW,Hay,-34.5057208,144.8405964
876,NSW,Henty,-35.516552000000004,147.031178
877,NSW,Hillston,-33.4798,145.54
878,NSW,Holbrook,-35.7174826,147.3198368
879,NSW,Howlong,-35.9806,146.636
880,NSW,Hume,-36.049828999999995,146.94746130000001
881,NSW,Jerilderie,-35.3553844,145.72553330000002
882,NSW,Jindera,-35.9588466,146.88679580000002
883,NSW,Koraleigh,-35.1564,143.418
884,NSW,Lake Wyangan,-34.2482,146.033
885,NSW,Lavington,-36.0291,146.936
886,NSW,Lavington East,-36.0400161,146.9478591
887,NSW,Leeton,-34.5536887,146.40429709999998
888,NSW,Leeton North,-34.54722,146.40608
889,NSW,Leeton Parkview,-34.5624,146.39700000000002
890,NSW,Leeton South,-34.5632,146.41299999999998
891,NSW,Mathoura,-35.8134,144.898
893,NSW,Moama,-36.114622999999995,144.7623497
894,NSW,Moulamein,-35.089171,144.0335065
895,NSW,Mulwala,-35.9880064,146.0063004
896,NSW,Murray Downs,-35.345361100000005,143.59930740000001
897,NSW,Narrandera,-34.7494,146.555
898,NSW,Narrandera East,-34.7435,146.566
900,NSW,Oaklands,-35.5526167,146.1698198
901,NSW,Rankins Springs,-33.8418,146.262
909,NSW,Sydney,-33.8730501,151.20645280000002
910,NSW,Table Top,-35.967892,147.0069981
911,NSW,Tharbogang,-34.2605645,145.9842136
912,NSW,Thurgoona,-36.047,146.983
913,NSW,Tocumwal,-35.8143,145.56799999999998
914,NSW,Tooleybuc,-35.0269,143.338
915,NSW,Urana,-35.3279,146.267
916,NSW,Wakool,-35.4669,144.393
917,NSW,Walbundrie,-35.6875394,146.7262383
918,NSW,Walla Walla,-35.7591,146.90200000000002
919,NSW,Wamoon,-34.5259,146.33100000000002
920,NSW,Wentworth,-34.103,141.91899999999998
921,NSW,Whitton,-34.5193,146.181
922,NSW,Yanco,-34.598361100000005,146.4115042
923,NSW,Yenda,-34.252889,146.1978579
924,NSW,Yoogali,-34.2999,146.086
925,NSW,Abbotsbury,-33.8699846,150.866
927,NSW,Bonnyrigg,-33.8884,150.888
928,NSW,Bonnyrigg Central,-33.8946581,150.89189140000002
929,NSW,Bossley Park,-33.8594,150.88299999999998
930,NSW,Bossley Park East,-33.867,150.89
931,NSW,Bossley Park South,-33.871,150.874
932,NSW,Cabramatta,-33.8921185,150.9392877
933,NSW,Cabramatta East,-33.8954,150.942
934,NSW,Cabramatta South,-33.8989,150.929
935,NSW,Cabramatta West,-33.8967685,150.9229637
936,NSW,Cabramatta West Central,-33.8897,150.908
937,NSW,Canley Heights,-33.884,150.923
938,NSW,Canley Vale,-33.8866,150.937
939,NSW,Canley Vale North,-33.8853,150.952
940,NSW,Chipping Norton,-33.9120311,150.9598224
942,NSW,Edensor Park,-33.8824409,150.8757845
943,NSW,Edensor Park North,-33.8745,150.879
945,NSW,Fairfield West,-33.868559999999995,150.92455
946,NSW,Greenfield Park,-33.8735,150.891
948,NSW,Lansvale,-33.8915,150.953
949,NSW,Lansvale East,-33.8982,150.964
950,NSW,Liverpool,-33.9238,150.92600000000002
951,NSW,Liverpool Central,-33.9171119,150.9143894
952,NSW,Liverpool South,-33.9265,150.924
953,NSW,Liverpool West,-33.9271,150.907
954,NSW,Mount Pritchard,-33.9004,150.9
955,NSW,Mount Pritchard East,-33.9049,150.912
956,NSW,Newbridge Heights,-33.9266,150.952
957,NSW,St Johns Park,-33.8874,150.898
958,NSW,Smithfield West,-33.8572671,150.9171256
962,NSW,Sydney,-33.8730501,151.20645280000002
963,NSW,Villawood,-33.8854807,150.9698132
964,NSW,Villawood North,-33.8766,150.972
965,NSW,Wakeley,-33.8791516,150.9116976
966,NSW,Warwick Farm,-33.9106,150.929
968,NSW,Wetherill Park,-33.8545,150.906
969,NSW,Yennora,-33.867,150.971
970,NSW,Basin View,-35.0913,150.564
971,NSW,Batehaven,-35.72951,150.19521
972,NSW,Batemans Bay,-35.71174,150.17821
974,NSW,Bawley Point,-35.5569048,150.3771735
975,NSW,Berry,-34.7769476,150.69050880000003
977,NSW,Bomaderry,-34.8486,150.608
978,NSW,Broulee,-35.8452,150.173
979,NSW,Burrill Lake,-35.3849,150.453
980,NSW,Callala Bay,-34.9952,150.715
981,NSW,Callala Beach,-35.0127,150.69299999999998
982,NSW,Cambewarra,-34.8209,150.55700000000002
983,NSW,Cudmirrah,-35.1979405,150.5586545
984,NSW,Culburra,-34.933,150.762
985,NSW,Currarong,-35.015,150.82399999999998
987,NSW,Erowal Bay,-35.0998564,150.65332130000002
988,NSW,Falls Creek,-34.9661014,150.593852
989,NSW,Gerringong,-34.7461,150.828
990,NSW,Gerroa,-34.7704,150.817
991,NSW,Greenwell Point,-34.90770560000001,150.7303796
992,NSW,Huskisson,-35.0351,150.667
993,NSW,Illaroo,-34.8597,150.59
994,NSW,Jamberoo,-34.6443,150.773
995,NSW,Kangaroo Valley,-34.736261999999996,150.536398
996,NSW,Kiama,-34.6744,150.857
997,NSW,Kiama Downs,-34.6433,150.845
999,NSW,Kiama South,-34.6813,150.846
1000,NSW,Lake Conjola,-35.2698,150.489
1001,NSW,Long Beach,-35.695,150.234
1002,NSW,Malua Bay,-35.7927,150.231
1003,NSW,Manyana,-35.2583,150.511
1004,NSW,Milton,-35.3176112,150.43694319999997
1005,NSW,Minnamurra,-34.6251,150.85299999999998
1006,NSW,Mogo,-35.7852,150.14
1007,NSW,Mollymook/Narrawallee,-35.3209,150.465
1008,NSW,Moruya,-35.9127,150.076
1009,NSW,Nelligen,-35.6479,150.142
1010,NSW,Nowra,-34.8795,150.601
1011,NSW,Nowra Centre,-34.8746,150.6
1012,NSW,Nowra East,-34.8829,150.607
1013,NSW,Nowra Hill,-34.9361,150.566
1014,NSW,Nowra North,-34.8557,150.577
1016,NSW,Nowra South,-34.8962,150.61
1017,NSW,Orient Point,-34.9097,150.748
1018,NSW,St Georges Basin,-35.0887,150.595
1019,NSW,Sanctuary Point,-35.105971600000004,150.6295002
1020,NSW,Shoalhaven Heads,-34.8487,150.74200000000002
1021,NSW,South Durras,-35.6642,150.292
1029,NSW,Sunshine Bay,-35.740962599999996,150.21041619999997
1030,NSW,Sussex Inlet,-35.1666,150.585
1031,NSW,Sydney,-33.8730501,151.20645280000002
1032,NSW,Terara,-34.866692799999996,150.63034430000002
1033,NSW,Tomakin,-35.8229,150.189
1034,NSW,Tomerong,-35.045712,150.584133
1035,NSW,Tuross Head,-36.0386716,150.12441869999998
1036,NSW,Ulladulla,-35.359725899999994,150.4698548
1038,NSW,Vincentia,-35.073328499999995,150.67032319999998
1039,NSW,Wandandian,-35.0887804,150.51103759999998
1041,NSW,Werri Beach,-34.7374,150.833
1042,NSW,Annandale,-33.8858,151.17
1043,NSW,Annandale North,-33.878,151.172
1044,NSW,Ashfield,-33.8888,151.126
1045,NSW,Ashfield East,-33.8897,151.128
1047,NSW,Ashfield North,-33.8824398,151.12768359999998
1048,NSW,Ashfield South,-33.9023,151.13
1049,NSW,Balmain,-33.8577,151.171
1050,NSW,Balmain Central,-33.859,151.184
1051,NSW,Balmain East,-33.8558,151.19299999999998
1052,NSW,Birchgrove,-33.8533,151.17700000000002
1054,NSW,Burwood East,-33.8757,151.113
1055,NSW,Camperdown South,-33.8956,151.178
1056,NSW,Canterbury North,-33.9088,151.123
1058,NSW,Dobroyd Point,-33.8742,151.14
1059,NSW,Dulwich Hill,-33.90351939999999,151.1442151
1060,NSW,Dulwich Hill South,-33.9054,151.14
1061,NSW,Dulwich Hill West,-33.9029206,151.1422146
1062,NSW,Enmore,-33.90276,151.17258
1063,NSW,Haberfield,-33.880100799999994,151.1394421
1064,NSW,Haberfield West,-33.8795,151.135
1066,NSW,Hurlstone Park,-33.908507,151.132444
1067,NSW,Leichhardt,-33.8833,151.157
1068,NSW,Leichhardt East,-33.8795,151.159
1069,NSW,Leichhardt South,-33.8846,151.161
1070,NSW,Leichhardt West,-33.8866,151.14700000000002
1071,NSW,Lewisham,-33.8962,151.148
1072,NSW,Lilyfield,-33.8723,151.159
1073,NSW,Lilyfield North,-33.869,151.16716599999998
1074,NSW,Marrickville,-33.909,151.154
1075,NSW,Marrickville Central,-33.9062,151.162
1077,NSW,Marrickville North,-33.9023,151.155
1078,NSW,Newtown North,-33.8960907,151.18087130000004
1079,NSW,Newtown South,-33.9058,151.17600000000002
1080,NSW,Petersham,-33.8957217,151.1579732
1081,NSW,Petersham East,-33.8896,151.159
1082,NSW,Rozelle,-33.8632,151.17
1083,NSW,Rozelle East,-33.8633244,151.1779261
1084,NSW,St Peters,-33.913000000000004,151.17600000000002
1087,NSW,Stanmore,-33.8966,151.168
1088,NSW,Stanmore North,-33.89087,151.16252
1089,NSW,Summer Hill,-33.8919,151.135
1090,NSW,Summer Hill South,-33.8958534,151.1364872
1091,NSW,Sydenham,-33.915630799999995,151.167481
1092,NSW,Sydney,-33.8730501,151.20645280000002
1094,NSW,Acacia Gardens,-33.7325,150.914
1095,NSW,Blacktown,-33.79014,150.90159
1096,NSW,Blacktown East,-33.7853,150.915
1098,NSW,Blacktown North,-33.7619,150.911
1099,NSW,Blacktown South,-33.78035,150.9058
1103,NSW,Girraween,-33.7991,150.951
1104,NSW,Glenwood,-33.7262,150.935
1105,NSW,Glenwood South,-33.733000000000004,150.937
1106,NSW,Glenwood West,-33.7362,150.92700000000002
1107,NSW,Kellyville Ridge,-33.7049,150.924
1108,NSW,Kings Langley,-33.7456,150.924
1109,NSW,Kings Langley North,-33.7438,150.925
1110,NSW,Kings Park,-33.743605,150.904658
1111,NSW,Lalor Park,-33.7609,150.93200000000002
1112,NSW,Lynwood Park,-33.7544,150.92600000000002
1113,NSW,Oldfield Road,-33.7773,150.925
1115,NSW,Pendle Hill,-33.8096,150.954
1116,NSW,Pendle Hill Central,-33.8068,150.954
1117,NSW,Prospect West,-33.7944,150.912
1118,NSW,Quakers Hill East,-33.7292,150.89600000000002
1119,NSW,Quakers Hill North,-33.7262,150.892
1120,NSW,Quakers Hill West,-33.7169,150.887
1121,NSW,Riverstone,-33.6759,150.863
1122,NSW,Riverstone East,-33.6792,150.875
1123,NSW,Schofields,-33.692316299999995,150.8749195
1124,NSW,Seven Hills,-33.7708,150.938
1125,NSW,Seven Hills Central,-33.7813,150.939
1126,NSW,Seven Hills East,-33.7626,150.945
1127,NSW,Seven Hills North,-33.7595,150.955
1128,NSW,Seven Hills South,-33.786,150.934
1129,NSW,Seven Hills West,-33.7663,150.922
1131,NSW,Stanhope Gardens,-33.71824,150.92127
1132,NSW,Sydney,-33.8730501,151.20645280000002
1133,NSW,The Ponds,-33.70624,150.91331
1134,NSW,The Ponds West,-33.7066007,150.90215659999998
1135,NSW,Toongabbie,-33.7941,150.934
1136,NSW,Vineyard East,-33.6481,150.858
1137,NSW,Alfords Point,-33.9920907,151.0243465
1138,NSW,Bangor,-34.0192867,151.02891730000002
1139,NSW,Barden Ridge,-34.0361776,151.00645780000002
1141,NSW,Bonnet Bay,-34.0127882,151.0561757
1142,NSW,Bundeena,-34.084559999999996,151.14637
1143,NSW,Como West,-34.0048,151.061
1145,NSW,Engadine,-34.0639,151.012
1147,NSW,Engadine North,-34.0468,151.026
1148,NSW,Engadine South,-34.0651084,151.00790569999998
1149,NSW,Engadine West,-34.059,151.003
1150,NSW,Grays Point,-34.058653,151.072202
1151,NSW,Hammondville,-33.9478,150.954
1152,NSW,Heathcote,-34.08648,151.00712
1153,NSW,Heathcote East,-34.0824,151.012
1154,NSW,Holsworthy,-33.9558,150.955
1155,NSW,Illawong,-33.9985,151.043
1156,NSW,Jannali East,-34.018,151.07299999999998
1157,NSW,Jannali West,-34.0227,151.062
1158,NSW,Kareela,-34.0131,151.083
1159,NSW,Kirrawee,-34.0331,151.078
1160,NSW,Kirrawee South,-34.0436,151.075
1161,NSW,Loftus,-34.0460833,151.050958
1162,NSW,Menai,-34.0114156,151.0064935
1163,NSW,Menai Central,-34.0149048,151.0172897
1164,NSW,Menai North,-34.0029,151.02700000000002
1166,NSW,Moorebank,-33.9334,150.952
1167,NSW,Oyster Bay,-34.008076700000004,151.0776226
1170,NSW,Sutherland,-34.0318856,151.0595959
1171,NSW,Sutherland East,-34.032340000000005,151.06361
1172,NSW,Sutherland North,-34.027,151.067
1173,NSW,Sutherland West,-34.02811,151.05907
1174,NSW,Sydney,-33.8730501,151.20645280000002
1176,NSW,Wattle Grove,-33.9546,150.945
1177,NSW,Wattle Grove South,-33.9586,150.937
1178,NSW,Woronora Heights,-34.0334,151.026
1179,NSW,Woronora River,-34.0266,151.042
1180,NSW,Yarrawarrah,-34.0569,151.02700000000002
1181,NSW,Appin,-34.197804999999995,150.787747
1182,NSW,Bargo,-34.289,150.579
1183,NSW,Bigga,-34.0845,149.149
1184,NSW,Binda,-34.3309,149.36700000000002
1186,NSW,Boorowa,-34.4373,148.726
1188,NSW,Bradfordville,-34.7233,149.741
1189,NSW,Bringelly,-33.938352,150.730052
1190,NSW,Bundanoon,-34.6544,150.30100000000002
1191,NSW,Bungonia,-34.8561075,149.9440108
1192,NSW,Buxton,-34.2482,150.548
1193,NSW,Camden,-34.0526,150.694
1194,NSW,Camden Downs,-34.0842,150.691
1195,NSW,Camden East,-34.0606,150.71200000000002
1197,NSW,Camden South,-34.0691391,150.6943294
1198,NSW,Canyonleigh,-34.5843,150.15
1199,NSW,Cawdor,-34.0860956,150.6748594
1200,NSW,Cobbitty,-34.0159,150.686
1201,NSW,Collector,-34.9161,149.436
1202,NSW,Colo Vale,-34.4005,150.487
1203,NSW,Crookwell,-34.4599,149.47
1204,NSW,Dalton,-34.7205,149.18
1206,NSW,Douglas Park,-34.179093200000004,150.71291200000002
1207,NSW,Exeter,-34.6137738,150.31797759999998
1208,NSW,Frogmore,-34.2651,148.841
1209,NSW,Goulburn,-34.7501,149.72
1210,NSW,Goulburn Heights,-34.7463978,149.7113803
1211,NSW,Goulburn North,-34.747123200000004,149.73234330000003
1213,NSW,Goulburn South,-34.7588,149.71200000000002
1214,NSW,Goulburn West,-34.7592,149.701
1215,NSW,Grabben Gullen,-34.542,149.395
1216,NSW,Grasmere,-34.052,150.672
1217,NSW,Gunning,-34.7833,149.266
1218,NSW,Harrington Park Central,-34.02906,150.73494
1219,NSW,Hill Top,-34.353646000000005,150.48822030000002
1220,NSW,Laggan,-34.4018,149.53
1221,NSW,Luddenham,-33.8816,150.692
1222,NSW,Marulan,-34.71,150.0069
1223,NSW,Mittagong,-34.448436,150.4443996
1224,NSW,Mount Annan,-34.0608,150.761
1225,NSW,Mount Annan Central,-34.0574,150.762
1226,NSW,Mount Hunter,-34.071021,150.63689399999998
1227,NSW,Narellan,-34.041713,150.7333716
1228,NSW,Narellan Vale,-34.0569622,150.73979169999998
1229,NSW,Oakdale,-34.0797,150.50799999999998
1230,NSW,Orangeville,-34.0347,150.572
1231,NSW,Oran Park,-34.002777,150.73583359999998
1232,NSW,Picton,-34.17,150.613
1233,NSW,Rye Park,-34.5176,148.909
1237,NSW,Sydney,-33.8730501,151.20645280000002
1238,NSW,Tahmoor,-34.2293,150.591
1239,NSW,Tallong,-34.7203,150.08700000000002
1240,NSW,Tarago,-35.06951,149.65367
1241,NSW,Taralga,-34.4025,149.82
1242,NSW,The Oaks,-34.0788,150.571
1243,NSW,Theresa Park,-34.0027,150.641
1244,NSW,Thirlmere,-34.2043,150.569
1245,NSW,Tuena,-34.0163,149.328
1246,NSW,Wallacia,-33.8624,150.642
1247,NSW,Warragamba,-33.8909,150.605
1248,NSW,Wilton,-34.2287239,150.6848574
1249,NSW,Wingello,-34.6894,150.1664
1250,NSW,Yanderra,-34.320887299999995,150.5709571
1251,NSW,Yerrinbool,-34.3697,150.542
1252,NSW,Aberdare,-32.8421,151.369
1253,NSW,Arcadia Vale,-33.0608,151.58
1254,NSW,Argenton,-32.93571,151.63138999999998
1255,NSW,Barnsley,-32.9324,151.594
1256,NSW,Bellbird,-32.8598,151.316
1257,NSW,Biraban,-33.0081,151.575
1258,NSW,Blackalls,-32.9987842,151.5784335
1260,NSW,Bonnells Bay,-33.1136,151.516
1261,NSW,Booragul,-32.9736935,151.6110609
1262,NSW,Branxton,-32.6571892,151.3500059
1263,NSW,Broke,-32.7451,151.10399999999998
1264,NSW,Cameron Park,-32.909808,151.61078999999998
1265,NSW,Cessnock East,-32.8282,151.37
1267,NSW,Cessnock North,-32.8234,151.35299999999998
1268,NSW,Cessnock West,-32.8387,151.345
1270,NSW,Coal Point,-33.0416,151.61
1271,NSW,Cooranbong,-33.078922399999996,151.44116540000002
1273,NSW,Denman,-32.39193,150.687912
1275,NSW,Dora Creek,-33.084543800000006,151.50204509999998
1277,NSW,Edgeworth,-32.92194310000001,151.6219819
1278,NSW,Edgeworth Heights,-32.925365299999996,151.6102123
1279,NSW,Elderslie,-32.6015211,151.3370991
1280,NSW,Elermore Vale,-32.9149,151.666
1281,NSW,Ellalong,-32.9144,151.31
1282,NSW,Fassifern,-32.9832256,151.5832629
1283,NSW,Fennell Bay,-32.9923,151.602
1284,NSW,Glendale,-32.9272507,151.65391730000002
1285,NSW,Glendon,-32.5894902,151.272018
1286,NSW,Greta,-32.677,151.39
1287,NSW,Jerrys Plains,-32.4967,150.906
1288,NSW,Kearsley,-32.8569,151.39600000000002
1289,NSW,Kilaben Bay,-33.026413,151.58113799999998
1290,NSW,Kitchener,-32.8769,151.369
