StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,Liberal/National Coalition Votes,Liberal/National Coalition Percentage,Australian Labor Party Votes,Australian Labor Party Percentage,TotalVotes,Swing
WA,305,Hasluck,7546,Kenwick,854,40.57,1251,59.43,2105,-6.9
WA,305,Hasluck,7547,Lesmurdie,1287,65.3,684,34.7,1971,-2.44
WA,305,Hasluck,65668,Lesmurdie North,815,62.21,495,37.79,1310,-2.69
WA,305,Hasluck,7548,Maddington,907,38.32,1460,61.68,2367,-9.49
WA,305,Hasluck,31476,Maddington East,426,33.2,857,66.8,1283,-12.1
WA,305,Hasluck,7948,Mahogany Creek,496,56.95,375,43.05,871,3.5
WA,305,Hasluck,7550,Maida Vale,1284,61.03,820,38.97,2104,-2.83
WA,305,Hasluck,7950,Middle Swan,493,38.07,802,61.93,1295,-7.71
WA,305,Hasluck,7949,Midland,603,39.49,924,60.51,1527,-7.19
WA,305,Hasluck,58748,Midland HASLUCK PPVC,3668,54.52,3060,45.48,6728,-2.88
WA,305,Hasluck,7953,Mount Helena,591,50.3,584,49.7,1175,-5.2
WA,305,Hasluck,7956,Mundaring,756,52.03,697,47.97,1453,-3.53
WA,305,Hasluck,82498,Other Mobile Team 1,7,53.85,6,46.15,13,0.28
WA,305,Hasluck,7958,Parkerville,731,60.12,485,39.88,1216,-0.7
WA,305,Hasluck,7960,Sawyers Valley,365,50.07,364,49.93,729,-4.74
WA,305,Hasluck,34079,Special Hospital Team 1,133,67.86,63,32.14,196,11.79
WA,305,Hasluck,34194,Special Hospital Team 2,44,59.46,30,40.54,74,3.36
WA,305,Hasluck,34195,Special Hospital Team 3,38,38,62,62,100,-17.77
WA,305,Hasluck,7962,Stoneville,649,59.76,437,40.24,1086,1.26
WA,305,Hasluck,11901,Stratton,533,33.35,1065,66.65,1598,-8.44
WA,305,Hasluck,65672,Stratton North,699,50.95,673,49.05,1372,-5.28
WA,305,Hasluck,7963,Swan View,1274,44.01,1621,55.99,2895,-5.27
WA,305,Hasluck,7555,Walliston,1138,62.42,685,37.58,1823,-1.62
WA,305,Hasluck,7556,Wattle Grove,1027,52.4,933,47.6,1960,-7.25
WA,305,Hasluck,7970,Wooroloo,191,51.21,182,48.79,373,-0.03
WA,242,Moore,7919,Beldon,818,46.35,947,53.65,1765,-2.6
WA,242,Moore,65418,BLV Moore PPVC,5,55.56,4,44.44,9,35.56
WA,242,Moore,7924,Burns Beach,917,69.16,409,30.84,1326,-2.42
WA,242,Moore,11902,Connolly,1308,62.58,782,37.42,2090,-1.22
WA,242,Moore,7928,Craigie,919,45.95,1081,54.05,2000,-1.46
WA,242,Moore,32450,Currambine,1558,59.06,1080,40.94,2638,-4.19
WA,242,Moore,30233,Divisional Office (PREPOLL),0,0,0,0,0,-64.99
WA,242,Moore,7566,Duncraig,1362,61.97,836,38.03,2198,-0.33
WA,242,Moore,7567,Duncraig East,1049,70.69,435,29.31,1484,-0.83
WA,242,Moore,7568,Duncraig North,1264,60.77,816,39.23,2080,-1.65
WA,242,Moore,7569,Duncraig South,1302,71.15,528,28.85,1830,1.17
WA,242,Moore,7932,Edgewater,1118,53.57,969,46.43,2087,-3.26
WA,242,Moore,7938,Heathridge,910,48.43,969,51.57,1879,-4.19
WA,242,Moore,11594,Heathridge East,664,43.74,854,56.26,1518,-5.03
WA,242,Moore,7577,Hillarys,2165,66.78,1077,33.22,3242,-0.31
WA,242,Moore,32453,Hillarys North,1384,75.5,449,24.5,1833,-1.93
WA,242,Moore,38452,Iluka,805,68.63,368,31.37,1173,1.7
WA,242,Moore,11903,Joondalup,1193,54.28,1005,45.72,2198,-1.59
WA,242,Moore,38453,Joondalup Central,661,55.31,534,44.69,1195,-1.15
WA,242,Moore,65537,Joondalup MOORE PPVC,3823,61.36,2407,38.64,6230,-2
WA,242,Moore,7942,Kallaroo,1553,64.01,873,35.99,2426,-2.67
WA,242,Moore,7578,Kingsley,1756,59.59,1191,40.41,2947,-2.25
WA,242,Moore,11912,Kingsley East,906,65.51,477,34.49,1383,1.17
WA,242,Moore,7579,Kingsley South,1051,60.51,686,39.49,1737,-4.62
WA,242,Moore,31962,Kinross,1638,53.25,1438,46.75,3076,-5.65
WA,242,Moore,7581,Marmion,1104,71.41,442,28.59,1546,1.69
WA,242,Moore,7955,Mullaloo,1527,60.84,983,39.16,2510,-0.47
WA,242,Moore,7957,Ocean Reef,1493,62.44,898,37.56,2391,-2.07
WA,242,Moore,31061,Ocean Reef North,1826,66.74,910,33.26,2736,-0.58
WA,242,Moore,7584,Padbury,841,50.66,819,49.34,1660,-1.83
WA,242,Moore,7585,Padbury South,1490,55.99,1171,44.01,2661,-0.91
WA,242,Moore,32376,Sorrento,1039,68.85,470,31.15,1509,0.88
WA,242,Moore,32446,Sorrento Beach,1657,78.42,456,21.58,2113,0.84
WA,242,Moore,34082,Special Hospital Team 1,200,62.7,119,37.3,319,-3.73
WA,242,Moore,7969,Woodvale,1012,61.11,644,38.89,1656,-5.39
WA,242,Moore,11632,Woodvale North,1826,60.72,1181,39.28,3007,-3.87
WA,243,O'Connor,7645,Albany,544,58.49,386,41.51,930,1.68
WA,243,O'Connor,7671,Albany Centennial Park,746,64.25,415,35.75,1161,-2.05
WA,243,O'Connor,7646,Albany Central,888,56.2,692,43.8,1580,-2.68
WA,243,O'Connor,7701,Albany Lockyer,1138,57.19,852,42.81,1990,-0.74
WA,243,O'Connor,7714,Albany Middleton Beach,562,69.04,252,30.96,814,-1.09
WA,243,O'Connor,32815,Albany PPVC,2842,65.99,1465,34.01,4307,-2.47
WA,243,O'Connor,7730,Albany Spencer Park,957,57.72,701,42.28,1658,-0.22
WA,243,O'Connor,7741,Albany Yakamia,1200,65.4,635,34.6,1835,4.01
WA,243,O'Connor,7649,Allanson,103,38.01,168,61.99,271,-6.36
WA,243,O'Connor,7653,Bayonet Head,965,64.77,525,35.23,1490,1.73
WA,243,O'Connor,65477,BLV O'Connor PPVC,8,66.67,4,33.33,12,4.17
WA,243,O'Connor,7805,Boulder,880,54.02,749,45.98,1629,-4.94
WA,243,O'Connor,7656,Boyup Brook,578,77.38,169,22.62,747,3.42
WA,243,O'Connor,7990,Bremer Bay,172,78.9,46,21.1,218,0.42
WA,243,O'Connor,7657,Bridgetown,1007,60.16,667,39.84,1674,0.42
WA,243,O'Connor,7991,Brookton,334,75.74,107,24.26,441,-0.88
WA,243,O'Connor,7992,Broomehill,211,81.47,48,18.53,259,3.65
WA,243,O'Connor,7811,Castletown,1184,73.77,421,26.23,1605,-0.96
WA,243,O'Connor,7673,Collie,208,33.66,410,66.34,618,-2.86
WA,243,O'Connor,7674,Collie Central,474,33.57,938,66.43,1412,-2.38
WA,243,O'Connor,7676,Collie North,319,31.18,704,68.82,1023,-4.74
WA,243,O'Connor,34354,Collie PPVC,483,33.78,947,66.22,1430,-5.19
WA,243,O'Connor,7816,Coolgardie,181,56.39,140,43.61,321,16.33
WA,243,O'Connor,8003,Corrigin,462,84.15,87,15.85,549,-0.7
WA,243,O'Connor,8004,Cranbrook,240,72.51,91,27.49,331,7.65
WA,243,O'Connor,8005,Cuballing,265,72.8,99,27.2,364,0.79
WA,243,O'Connor,8010,Darkan,191,84.89,34,15.11,225,6.02
WA,243,O'Connor,7681,Denmark,1028,51.92,952,48.08,1980,12.9
WA,243,O'Connor,30234,Divisional Office (PREPOLL),0,0,0,0,0,0
WA,243,O'Connor,8015,Dumbleyung,190,79.5,49,20.5,239,-6.59
WA,243,O'Connor,8016,Duranillin,101,87.07,15,12.93,116,1.25
WA,243,O'Connor,7687,Elleker,330,61.57,206,38.43,536,5.1
WA,243,O'Connor,7688,Emu Point,321,68.59,147,31.41,468,-3.75
WA,243,O'Connor,7822,Esperance,1239,72.12,479,27.88,1718,2.22
WA,243,O'Connor,32761,Esperance PPVC,1649,75.37,539,24.63,2188,-1.07
WA,243,O'Connor,8020,Frankland,166,80.19,41,19.81,207,0.42
WA,243,O'Connor,7828,Gibson,158,81.44,36,18.56,194,-0.54
WA,243,O'Connor,8026,Gnowangerup,288,75.79,92,24.21,380,-1.38
WA,243,O'Connor,7692,Greenbushes,268,60.22,177,39.78,445,-0.15
WA,243,O'Connor,47784,Harrismith,85,91.4,8,8.6,93,41.4
WA,243,O'Connor,8030,Highbury,149,84.18,28,15.82,177,3.59
WA,243,O'Connor,7835,Hopetoun,259,69.25,115,30.75,374,1.82
WA,243,O'Connor,8032,Hyden,213,83.86,41,16.14,254,-4.76
WA,243,O'Connor,8034,Jerramungup,214,83.27,43,16.73,257,-2.77
WA,243,O'Connor,7703,Kalgan,483,73.4,175,26.6,658,3.68
WA,243,O'Connor,7839,Kalgoorlie,591,65.74,308,34.26,899,-1.24
WA,243,O'Connor,32506,Kalgoorlie Hannans,568,68.19,265,31.81,833,-2.52
WA,243,O'Connor,7843,Kalgoorlie North,1131,67.93,534,32.07,1665,0.7
WA,243,O'Connor,7846,Kalgoorlie Piccadilly,375,58.78,263,41.22,638,-6.19
WA,243,O'Connor,82736,Kalgoorlie PPVC,2209,65.65,1156,34.35,3365,-3.38
WA,243,O'Connor,34057,Kalgoorlie Somerville,1018,69.82,440,30.18,1458,-2.77
WA,243,O'Connor,7842,Kalgoorlie South,846,59.37,579,40.63,1425,-4.07
WA,243,O'Connor,7849,Kambalda West,383,53.27,336,46.73,719,-7.48
WA,243,O'Connor,8038,Katanning,1170,72,455,28,1625,-0.6
WA,243,O'Connor,8041,Kendenup,313,64.8,170,35.2,483,-0.22
WA,243,O'Connor,7696,King River,457,75.16,151,24.84,608,0.34
WA,243,O'Connor,8042,Kojonup,713,83.2,144,16.8,857,2.97
WA,243,O'Connor,8043,Kondinin,168,78.87,45,21.13,213,0.05
WA,243,O'Connor,8046,Kulin,251,86.85,38,13.15,289,-0.43
WA,243,O'Connor,8048,Lake Grace,352,87.34,51,12.66,403,1.83
WA,243,O'Connor,8049,Lake King,87,84.47,16,15.53,103,2.82
WA,243,O'Connor,7854,Laverton,68,45.95,80,54.05,148,-7.3
WA,243,O'Connor,7855,Leinster,61,59.8,41,40.2,102,3.36
WA,243,O'Connor,7856,Leonora,142,64.84,77,35.16,219,0.53
WA,243,O'Connor,7700,Little Grove,628,61.51,393,38.49,1021,-2.57
WA,243,O'Connor,7706,Manjimup,937,67.07,460,32.93,1397,-0.3
WA,243,O'Connor,7707,Manjimup East,476,71.69,188,28.31,664,2.67
WA,243,O'Connor,34357,Manjimup PPVC,1139,69.16,508,30.84,1647,3.57
WA,243,O'Connor,8065,Mount Barker,938,66.95,463,33.05,1401,0.94
WA,243,O'Connor,7868,Munglinup,61,73.49,22,26.51,83,-1.22
WA,243,O'Connor,8070,Muradup,121,87.05,18,12.95,139,-4.62
WA,243,O'Connor,7716,Napier,136,73.91,48,26.09,184,-7.65
WA,243,O'Connor,8072,Narrikup,201,79.76,51,20.24,252,-0.33
WA,243,O'Connor,8073,Narrogin,1037,66.39,525,33.61,1562,-2.92
WA,243,O'Connor,8074,Narrogin West,330,72.21,127,27.79,457,4.23
WA,243,O'Connor,8075,Newdegate,138,83.13,28,16.87,166,-1.75
WA,243,O'Connor,7872,Norseman,116,46.96,131,53.04,247,-2.24
WA,243,O'Connor,7717,Northcliffe,214,63.88,121,36.12,335,9.06
WA,243,O'Connor,7875,Nulsen,513,58.97,357,41.03,870,-3.76
WA,243,O'Connor,8082,Nyabing,147,88.55,19,11.45,166,1.97
WA,243,O'Connor,8083,Ongerup,125,83.89,24,16.11,149,-1.82
WA,243,O'Connor,65159,Other Mobile Team 1,13,43.33,17,56.67,30,1.02
WA,243,O'Connor,65160,Other Mobile Team 2,7,36.84,12,63.16,19,-6.64
WA,243,O'Connor,7719,Parryville,148,54.21,125,45.79,273,-1.77
WA,243,O'Connor,7720,Pemberton,450,73.05,166,26.95,616,1.62
WA,243,O'Connor,8086,Pingelly,379,69.8,164,30.2,543,-0.72
WA,243,O'Connor,8090,Porongurup,122,65.59,64,34.41,186,1.85
WA,243,O'Connor,7722,Quinninup,34,48.57,36,51.43,70,-6.88
WA,243,O'Connor,7880,Ravensthorpe,225,78.95,60,21.05,285,-0.37
WA,243,O'Connor,7723,Redmond,105,69.54,46,30.46,151,-3.75
WA,243,O'Connor,47363,Remote Mobile Team 1,116,40,174,60,290,5.53
WA,243,O'Connor,64707,Remote Mobile Team 2,13,76.47,4,23.53,17,41.47
WA,243,O'Connor,7725,Scotsdale,217,58.18,156,41.82,373,1.74
WA,243,O'Connor,34087,Special Hospital Team 1,127,70.17,54,29.83,181,1.53
WA,243,O'Connor,82752,Special Hospital Team 10,0,0,0,0,0,-66.67
WA,243,O'Connor,82753,Special Hospital Team 11,0,0,0,0,0,-66.67
WA,243,O'Connor,82755,Special Hospital Team 12,6,46.15,7,53.85,13,-22.67
WA,243,O'Connor,82756,Special Hospital Team 13,8,34.78,15,65.22,23,-34.79
WA,243,O'Connor,34227,Special Hospital Team 2,64,69.57,28,30.43,92,0.52
WA,243,O'Connor,34228,Special Hospital Team 3,14,87.5,2,12.5,16,18.75
WA,243,O'Connor,34229,Special Hospital Team 4,50,60.24,33,39.76,83,-8.63
WA,243,O'Connor,34230,Special Hospital Team 5,128,73.14,47,26.86,175,4.39
WA,243,O'Connor,82748,Special Hospital Team 6,15,37.5,25,62.5,40,-30.92
WA,243,O'Connor,82749,Special Hospital Team 7,0,0,0,0,0,-69.23
WA,243,O'Connor,82750,Special Hospital Team 8,0,0,0,0,0,-67.86
WA,243,O'Connor,82751,Special Hospital Team 9,0,0,0,0,0,-71.43
WA,243,O'Connor,8099,Tambellup,191,76.1,60,23.9,251,1.46
WA,243,O'Connor,7731,Tingledale,89,57.79,65,42.21,154,4.81
WA,243,O'Connor,8107,Wagin,660,75.26,217,24.74,877,0.08
WA,243,O'Connor,7734,Walpole,202,59.24,139,40.76,341,-4.01
WA,243,O'Connor,8109,Wandering,175,74.79,59,25.21,234,-5.58
WA,243,O'Connor,7736,Wellstead,92,79.31,24,20.69,116,-7.44
WA,243,O'Connor,8112,Wickepin,280,82.35,60,17.65,340,-2.13
WA,243,O'Connor,8113,Williams,442,80.95,104,19.05,546,-0.16
WA,243,O'Connor,8116,Woodanilling,131,71.2,53,28.8,184,-2.29
WA,243,O'Connor,65709,Youngs Siding,235,61.84,145,38.16,380,0.3
WA,244,Pearce,47772,Aveley,1659,55.8,1314,44.2,2973,-6.24
WA,244,Pearce,7977,Bakers Hill,322,50.47,316,49.53,638,-10.83
WA,244,Pearce,32474,Banksia Grove,762,42.59,1027,57.41,1789,-11.96
WA,244,Pearce,7982,Beverley,502,67.38,243,32.62,745,-1.75
WA,244,Pearce,7921,Bindoon,567,64.73,309,35.27,876,-7.78
WA,244,Pearce,65512,BLV Pearce PPVC,3,60,2,40,5,10
WA,244,Pearce,7923,Bullsbrook,1293,57.19,968,42.81,2261,-6.73
WA,244,Pearce,38192,Butler,1749,46.49,2013,53.51,3762,-6.34
WA,244,Pearce,65673,Butler East,1026,45.95,1207,54.05,2233,-2.94
WA,244,Pearce,47759,Carramar,1731,53.39,1511,46.61,3242,-4.86
WA,244,Pearce,31060,Clarkson,1603,42.37,2180,57.63,3783,-5.75
WA,244,Pearce,30235,Divisional Office (PREPOLL),0,0,0,0,0,-75
WA,244,Pearce,32575,Ellenbrook,1665,50.75,1616,49.25,3281,-4.15
WA,244,Pearce,65675,Ellenbrook East,1363,45.94,1604,54.06,2967,-9.64
WA,244,Pearce,46519,Ellenbrook North,1114,45.6,1329,54.4,2443,-7.97
WA,244,Pearce,65676,Ellenbrook West,841,45.22,1019,54.78,1860,-10
WA,244,Pearce,7934,Gingin,583,73.43,211,26.57,794,-2.24
WA,244,Pearce,8028,Grass Valley,92,71.88,36,28.13,128,-3.8
WA,244,Pearce,8029,Greenhills,124,77.99,35,22.01,159,-4.56
WA,244,Pearce,7937,Guilderton,221,66.57,111,33.43,332,2.72
WA,244,Pearce,7939,Henley Brook,575,48.04,622,51.96,1197,-19.82
WA,244,Pearce,7940,Herne Hill,608,55.63,485,44.37,1093,-4.72
WA,244,Pearce,65749,Joondalup PEARCE PPVC,1848,54.05,1571,45.95,3419,-5.84
WA,244,Pearce,7944,Lancelin,351,66.1,180,33.9,531,-5.81
WA,244,Pearce,7945,Ledge Point,87,76.32,27,23.68,114,8.96
WA,244,Pearce,7947,Lower Chittering,440,63.31,255,36.69,695,-3.98
WA,244,Pearce,31963,Merriwa,1153,44.97,1411,55.03,2564,-6.22
WA,244,Pearce,65674,Merriwa North,675,55.74,536,44.26,1211,-4.18
WA,244,Pearce,82693,Midland PEARCE PPVC,1065,59.63,721,40.37,1786,-0.45
WA,244,Pearce,32452,Mindarie,2320,63.23,1349,36.77,3669,-7.83
WA,244,Pearce,7954,Muchea,398,65.14,213,34.86,611,-4.05
WA,244,Pearce,8077,Northam,659,53.62,570,46.38,1229,-4.57
WA,244,Pearce,8078,Northam East,473,51.75,441,48.25,914,-9.37
WA,244,Pearce,58476,Northam PPVC,1131,62.83,669,37.17,1800,0.48
WA,244,Pearce,65157,Other Mobile Team 1,1,33.33,2,66.67,3,3.33
WA,244,Pearce,7959,Quinns Rocks,348,47.48,385,52.52,733,-9.41
WA,244,Pearce,58824,Quinns Rocks North,1210,53.33,1059,46.67,2269,-2.35
WA,244,Pearce,7961,Seabird,58,74.36,20,25.64,78,12.46
WA,244,Pearce,34085,Special Hospital Team 1,30,61.22,19,38.78,49,5.41
WA,244,Pearce,34196,Special Hospital Team 2,39,54.17,33,45.83,72,-1.99
WA,244,Pearce,47783,Special Hospital Team 3,89,56.33,69,43.67,158,0.13
WA,244,Pearce,8103,Toodyay,885,57.47,655,42.53,1540,-2.73
WA,244,Pearce,7964,Two Rocks,637,51.87,591,48.13,1228,-0.47
WA,244,Pearce,7951,Upper Swan,1337,68.49,615,31.51,1952,-3.87
WA,244,Pearce,8008,West Dale,37,78.72,10,21.28,47,-9.42
WA,244,Pearce,7968,Woodridge,255,53.24,224,46.76,479,-5.53
WA,244,Pearce,8119,Wundowie,258,46.15,301,53.85,559,-9.45
WA,244,Pearce,7971,Yanchep,1500,51.71,1401,48.29,2901,-7.14
WA,244,Pearce,8123,York,1008,66.06,518,33.94,1526,0.16
WA,245,Perth,8127,Ashfield,454,39.14,706,60.86,1160,-1.63
WA,245,Perth,8128,Bassendean,798,43.49,1037,56.51,1835,-2.08
WA,245,Perth,8129,Bassendean South,992,44.31,1247,55.69,2239,1.35
WA,245,Perth,8130,Bayswater,962,37.83,1581,62.17,2543,-0.87
WA,245,Perth,8143,Bayswater North,846,41.76,1180,58.24,2026,1.37
WA,245,Perth,8131,Bedford Park,675,44.12,855,55.88,1530,-0.91
WA,245,Perth,71389,Beechboro West (Perth),294,40.66,429,59.34,723,-4.1
WA,245,Perth,65517,BLV Perth PPVC,9,45,11,55,20,7.5
WA,245,Perth,8133,Camboon,1156,52.59,1042,47.41,2198,-2.4
WA,245,Perth,8134,Coolbinia (Perth),1016,62.64,606,37.36,1622,-2.94
WA,245,Perth,30236,Divisional Office (PREPOLL),13,56.52,10,43.48,23,56.52
WA,245,Perth,8137,East Perth,1199,61.02,766,38.98,1965,0.74
WA,245,Perth,7931,Eden Hill,641,34.89,1196,65.11,1837,-4.55
WA,245,Perth,8138,Embleton,469,38.99,734,61.01,1203,-3.37
WA,245,Perth,32518,Hampton Park,561,43.15,739,56.85,1300,-6.37
WA,245,Perth,8142,Highgate,953,38.03,1553,61.97,2506,4.93
WA,245,Perth,8145,Inglewood,532,41.53,749,58.47,1281,2.15
WA,245,Perth,8147,Inglewood North,1283,44.64,1591,55.36,2874,1.24
WA,245,Perth,71390,Kiara (Perth),238,40.96,343,59.04,581,-2.26
WA,245,Perth,7611,Leederville,436,46.09,510,53.91,946,-0.43
WA,245,Perth,7612,Leederville North,522,51.99,482,48.01,1004,2.4
WA,245,Perth,8148,Maylands,842,43.29,1103,56.71,1945,2.25
WA,245,Perth,8149,Maylands East,898,43.11,1185,56.89,2083,-2.3
WA,245,Perth,11596,Morley (Perth),736,42.79,984,57.21,1720,-6.07
WA,245,Perth,71391,Morley PERTH PPVC,3118,48.53,3307,51.47,6425,-3.2
WA,245,Perth,8140,Morley South,679,42.92,903,57.08,1582,-0.97
WA,245,Perth,7616,Mount Hawthorn,703,48.96,733,51.04,1436,0.21
WA,245,Perth,7617,Mount Hawthorn East,564,54.76,466,45.24,1030,-2.9
WA,245,Perth,7618,Mount Hawthorn West,591,50.08,589,49.92,1180,-1.2
WA,245,Perth,8154,Mount Lawley,764,46.5,879,53.5,1643,-1.13
WA,245,Perth,8155,Mount Lawley East,372,45.31,449,54.69,821,-2.14
WA,245,Perth,8139,Mount Lawley South,619,47.73,678,52.27,1297,4.15
WA,245,Perth,8156,Mount Lawley West,741,56.83,563,43.17,1304,2.48
WA,245,Perth,8157,Noranda,931,45.68,1107,54.32,2038,-7.46
WA,245,Perth,8158,Noranda West (Perth),393,50.71,382,49.29,775,-4.26
WA,245,Perth,8159,North Perth,595,47.41,660,52.59,1255,4.53
WA,245,Perth,8160,North Perth Central,897,39.64,1366,60.36,2263,3.73
WA,245,Perth,8164,Northbridge,269,36.45,469,63.55,738,-0.16
WA,245,Perth,8161,Perth,575,50.48,564,49.52,1139,-0.01
WA,245,Perth,38296,Perth PPVC,1252,54.2,1058,45.8,2310,2.35
WA,245,Perth,34081,Special Hospital Team 1,85,49.71,86,50.29,171,0.7
WA,245,Perth,34190,Special Hospital Team 2,56,46.67,64,53.33,120,-2.2
WA,245,Perth,34206,Special Hospital Team 3,80,49.38,82,50.62,162,0.38
WA,245,Perth,71412,Special Hospital Team 4,42,53.16,37,46.84,79,3.99
WA,245,Perth,82508,Special Hospital Team 5,34,36.17,60,63.83,94,-12.82
WA,245,Perth,8144,West Perth,423,44.02,538,55.98,961,-2.19
WA,245,Perth,8165,West Perth Central,485,59.66,328,40.34,813,-5.69
WA,246,Stirling,8174,Balcatta,1212,53.18,1067,46.82,2279,-4.26
WA,246,Stirling,8175,Balcatta Central,1514,59.49,1031,40.51,2545,-4.94
WA,246,Stirling,8176,Balcatta North,1144,56.35,886,43.65,2030,-2.8
WA,246,Stirling,65669,Balcatta PPVC,2689,60.78,1735,39.22,4424,-6.53
WA,246,Stirling,7562,Balga,561,34.48,1066,65.52,1627,-9.57
WA,246,Stirling,7563,Balga North,560,37.58,930,62.42,1490,-5.69
WA,246,Stirling,65552,BLV Stirling PPVC,3,21.43,11,78.57,14,-11.9
WA,246,Stirling,7565,Carine,1925,68.75,875,31.25,2800,0.73
WA,246,Stirling,71453,Coolbinia (Stirling),228,56.16,178,43.84,406,-9.5
WA,246,Stirling,8178,Deanmore,877,62.55,525,37.45,1402,0.62
WA,246,Stirling,8135,Dianella,521,52.52,471,47.48,992,2.57
WA,246,Stirling,8136,Dianella Central,713,49.21,736,50.79,1449,2.76
WA,246,Stirling,8180,Dianella Heights,888,63.02,521,36.98,1409,-3.85
WA,246,Stirling,8151,Dianella North,531,52.52,480,47.48,1011,3.95
WA,246,Stirling,38196,Dianella St Andrew's,949,64.25,528,35.75,1477,-4.38
WA,246,Stirling,8181,Dianella West,784,63.07,459,36.93,1243,-4.92
WA,246,Stirling,30237,Divisional Office (PREPOLL),5,41.67,7,58.33,12,41.67
WA,246,Stirling,71454,Doubleview (Stirling),139,62.33,84,37.67,223,-0.49
WA,246,Stirling,7576,Hamersley,919,57.05,692,42.95,1611,-5.49
WA,246,Stirling,11911,Hamersley East,522,56.86,396,43.14,918,-3.87
WA,246,Stirling,7608,Joondanna,911,56.87,691,43.13,1602,0.08
WA,246,Stirling,8187,Karrinyup,1494,67.33,725,32.67,2219,-0.5
WA,246,Stirling,8184,Karrinyup South (Stirling),733,67.87,347,32.13,1080,3.76
WA,246,Stirling,8188,Lake Gwelup,1661,72.31,636,27.69,2297,1.98
WA,246,Stirling,8189,Mirrabooka,745,43.85,954,56.15,1699,-3.87
WA,246,Stirling,11598,Mirrabooka Central,427,30.72,963,69.28,1390,-9.31
WA,246,Stirling,31067,Mirrabooka East,571,38.95,895,61.05,1466,-2.17
WA,246,Stirling,71444,Morley (Stirling),165,48.1,178,51.9,343,-0.87
WA,246,Stirling,65710,Morley STIRLING PPVC,1626,54.97,1332,45.03,2958,3.26
WA,246,Stirling,8190,Nollamara,933,42.24,1276,57.76,2209,-9.08
WA,246,Stirling,8179,Noranda West (Stirling),977,62.11,596,37.89,1573,-1.45
WA,246,Stirling,7582,North Beach,1690,68.64,772,31.36,2462,3.29
WA,246,Stirling,7583,North Beach Central,607,73.13,223,26.87,830,1.86
WA,246,Stirling,8192,Osborne,1152,55.57,921,44.43,2073,-3.32
WA,246,Stirling,8193,Osborne East,650,50.39,640,49.61,1290,-5.42
WA,246,Stirling,8194,Osborne Park,659,58.73,463,41.27,1122,-4.07
WA,246,Stirling,71456,Scarborough (Stirling),393,65.07,211,34.93,604,-0.47
WA,246,Stirling,47794,Scarborough Central (Stirling),255,58.35,182,41.65,437,-0.05
WA,246,Stirling,34084,Special Hospital Team 1,115,69.28,51,30.72,166,4.4
WA,246,Stirling,38415,Special Hospital Team 2,155,65.96,80,34.04,235,1.34
WA,246,Stirling,8198,Tuart Hill,1003,47.29,1118,52.71,2121,-7.05
WA,246,Stirling,8177,Westminster,747,37.77,1231,62.23,1978,-10.89
WA,246,Stirling,8202,Yokine,730,54.93,599,45.07,1329,-3.1
WA,246,Stirling,8203,Yokine North,820,59.51,558,40.49,1378,-2.63
WA,246,Stirling,8204,Yokine West,893,58.37,637,41.63,1530,-1.77
WA,247,Swan,8209,Belmont,874,57.61,643,42.39,1517,-4.2
WA,247,Swan,58756,Belmont PPVC,1929,55.51,1546,44.49,3475,0.09
WA,247,Swan,8210,Bentley,708,45.36,853,54.64,1561,-5.16
WA,247,Swan,31068,Bentley Park,314,54.8,259,45.2,573,-2.82
WA,247,Swan,8211,Bentley South,276,38.76,436,61.24,712,-3.14
WA,247,Swan,65590,BLV Swan PPVC,15,57.69,11,42.31,26,-4.21
WA,247,Swan,7528,Cannington,693,41.8,965,58.2,1658,-7.81
WA,247,Swan,7529,Cannington East,913,42.07,1257,57.93,2170,-7.06
WA,247,Swan,8213,Carlisle,530,44.5,661,55.5,1191,-4
WA,247,Swan,8214,Cloverdale,410,46.96,463,53.04,873,-6.5
WA,247,Swan,8208,Cloverdale North,859,38.78,1356,61.22,2215,-8.54
WA,247,Swan,8215,Cloverdale West,917,41.72,1281,58.28,2198,-5.75
WA,247,Swan,58775,Cobham Airport PPVC,0,0,0,0,0,0
WA,247,Swan,8217,Como,1983,64.03,1114,35.97,3097,-5.09
WA,247,Swan,8218,Como South,792,68.22,369,31.78,1161,1.85
WA,247,Swan,30238,Divisional Office (PREPOLL),7,43.75,9,56.25,16,43.75
WA,247,Swan,7538,High Wycombe,1252,46.18,1459,53.82,2711,-11.3
WA,247,Swan,11905,High Wycombe South,968,45.57,1156,54.43,2124,-9.82
WA,247,Swan,8221,Kensington,1411,61.37,888,38.63,2299,-1.57
WA,247,Swan,8223,Kewdale,654,44.79,806,55.21,1460,-4.86
WA,247,Swan,8232,Kewdale West,926,48.63,978,51.37,1904,-2.44
WA,247,Swan,8224,Lathlain,1162,53.87,995,46.13,2157,-2.82
WA,247,Swan,8225,Manning,1435,66.62,719,33.38,2154,-3.64
WA,247,Swan,65665,Manning East,920,67.1,451,32.9,1371,-3.84
WA,247,Swan,8226,Manning North,890,56.94,673,43.06,1563,-1.61
WA,247,Swan,8228,Millen,810,47.51,895,52.49,1705,-1.05
WA,247,Swan,65271,Other Mobile Team 1,1,50,1,50,2,-50
WA,247,Swan,7552,Queens Park,519,41.96,718,58.04,1237,-12.65
WA,247,Swan,8233,Redcliffe,598,49.14,619,50.86,1217,-6.4
