longitude,latitude,SSC_CODE16,SSC_NAME16,STE_CODE16,STE_NAME16,AREASQKM16,xcoord,ycoord
116.2533117,-31.43707973,50698,Julimar,5,Western Australia,276.4776,116.25331,-31.43708
118.764276,-22.67694324,50699,Juna Downs,5,Western Australia,2141.8665,118.76428,-22.67694
115.1011201,-30.281814,50700,Jurien Bay,5,Western Australia,525.8873,115.10112,-30.28181
115.5993854,-29.64259312,50701,Kadathinni,5,Western Australia,706.8268,115.59939,-29.64259
116.0546946,-31.97569988,50702,Kalamunda,5,Western Australia,10.5867,116.05469,-31.9757
117.1828546,-30.29634856,50703,Kalannie,5,Western Australia,710.6967,117.18285,-30.29635
114.2030064,-27.68395484,50704,Kalbarri,5,Western Australia,139.3204,114.20301,-27.68395
114.4213268,-27.70512007,50705,Kalbarri National Park,5,Western Australia,1806.3249,114.42133,-27.70512
118.0317078,-34.8981183,50706,Kalgan,5,Western Australia,245.1017,118.03171,-34.89812
121.4693608,-30.75324982,50707,Kalgoorlie,5,Western Australia,4.0398,121.46936,-30.75325
115.3712722,-33.72095923,50708,Kalgup,5,Western Australia,16.5335,115.37127,-33.72096
115.7444627,-31.79067574,50709,Kallaroo,5,Western Australia,2.9248,115.74446,-31.79068
115.2082282,-33.78277332,50710,Kaloorup,5,Western Australia,45.0386,115.20823,-33.78277
126.6412785,-14.29451967,50711,Kalumburu,5,Western Australia,4.0475,126.64128,-14.29452
121.7050044,-31.21098916,50712,Kambalda East,5,Western Australia,101.748,121.705,-31.21099
121.5795547,-31.19517492,50713,Kambalda West,5,Western Australia,124.0635,121.57955,-31.19517
116.1991397,-33.96041874,50714,Kangaroo Gully,5,Western Australia,51.3,116.19914,-33.96042
121.4175809,-30.44077537,50715,Kanowna,5,Western Australia,2721.7289,121.41758,-30.44078
115.4656809,-31.05765371,50716,Karakin,5,Western Australia,141.3139,115.46568,-31.05765
118.6736206,-26.12516713,50717,Karalundi,5,Western Australia,2.1225,118.67362,-26.12517
115.8811372,-32.00860793,50718,Karawara,5,Western Australia,0.9885,115.88114,-32.00861
115.8148286,-32.06561164,50719,Kardinya,5,Western Australia,4.3831,115.81483,-32.06561
118.2753467,-22.72939793,50720,Karijini,5,Western Australia,6344.7775,118.27535,-22.7294
118.6858464,-32.41801711,50721,Karlgarin,5,Western Australia,1051.1574,118.68585,-32.41802
121.4264684,-30.73103219,50722,Karlkurla,5,Western Australia,40.8775,121.42647,-30.73103
118.1715975,-30.63298141,50723,Karloning,5,Western Australia,213.7976,118.1716,-30.63298
114.6421876,-28.79984262,50724,Karloo,5,Western Australia,4.0277,114.64219,-28.79984
115.7945041,-32.41748908,50725,Karnup,5,Western Australia,32.2106,115.7945,-32.41749
116.1379075,-32.10524476,50726,Karragullen,5,Western Australia,36.2911,116.13791,-32.10524
115.797957,-31.96756157,50727,Karrakatta,5,Western Australia,1.8775,115.79796,-31.96756
116.0663418,-32.25415604,50728,Karrakup,5,Western Australia,82.8538,116.06634,-32.25416
121.4037482,-31.01530757,50729,Karramindie,5,Western Australia,737.431,121.40375,-31.01531
116.7182996,-31.22550358,50730,Karranadgin,5,Western Australia,406.952,116.7183,-31.2255
116.8450696,-20.73454397,50731,Karratha,5,Western Australia,0.4877,116.84507,-20.73454
116.8792594,-20.76134094,50732,Karratha Industrial Estate,5,Western Australia,11.7861,116.87926,-20.76134
115.1339851,-34.18540389,50733,Karridale,5,Western Australia,98.6536,115.13399,-34.1854
115.7768392,-31.87233214,50734,Karrinyup,5,Western Australia,6.4714,115.77684,-31.87233
118.243375,-29.97597532,50735,Karroun Hill,5,Western Australia,2814.0675,118.24337,-29.97598
117.5769763,-33.69078433,50736,Katanning,5,Western Australia,135.9419,117.57698,-33.69078
116.5537189,-31.62702305,50737,Katrine,5,Western Australia,83.3357,116.55372,-31.62702
117.0252503,-31.94403379,50738,Kauring,5,Western Australia,79.5434,117.02525,-31.94403
115.2297063,-33.66640619,50739,Kealy,5,Western Australia,6.4534,115.22971,-33.66641
118.1645395,-34.03263186,50740,Kebaringup,5,Western Australia,195.3651,118.16454,-34.03263
117.7040108,-31.63579513,50741,Kellerberrin,5,Western Australia,304.9599,117.70401,-31.6358
116.0254814,-32.1149788,50742,Kelmscott,5,Western Australia,14.9422,116.02548,-32.11498
117.5920413,-34.47765588,50743,Kendenup,5,Western Australia,388.3289,117.59204,-34.47766
117.1917685,-33.57320217,50744,Kenmare (WA),5,Western Australia,211.5526,117.19177,-33.5732
114.8101419,-24.55670087,50745,Kennedy Range,5,Western Australia,4103.0288,114.81014,-24.5567
115.8839694,-31.98573412,50746,Kensington (WA),5,Western Australia,2.5797,115.88397,-31.98573
117.0635419,-34.93638159,50747,Kentdale,5,Western Australia,65.3375,117.06354,-34.93638
115.9811226,-32.02709957,50748,Kenwick,5,Western Australia,9.8719,115.98112,-32.0271
115.8314004,-32.4298783,50749,Keralup,5,Western Australia,22.0186,115.8314,-32.42988
115.9517043,-31.97883538,50750,Kewdale,5,Western Australia,8.4045,115.9517,-31.97884
116.0304457,-32.43696831,50751,Keysbrook,5,Western Australia,180.6011,116.03045,-32.43697
115.938926,-31.88156201,50752,Kiara,5,Western Australia,1.3904,115.93893,-31.88156
124.1457293,-16.60333153,50753,Kimbolton (WA),5,Western Australia,7781.3277,124.14573,-16.60333
125.4805952,-17.10960295,50754,King Leopold Ranges,5,Western Australia,39588.533,125.4806,-17.1096
117.9076157,-34.93373316,50755,King River,5,Western Australia,15.8222,117.90762,-34.93373
115.8316742,-31.96252253,50756,Kings Park (WA),5,Western Australia,4.1819,115.83167,-31.96252
113.6955072,-24.863906,50757,Kingsford (WA),5,Western Australia,3.087,113.69551,-24.86391
115.8007664,-31.81035723,50758,Kingsley,5,Western Australia,7.8538,115.80077,-31.81036
116.3560674,-34.11899412,50759,Kingston (WA),5,Western Australia,308.6001,116.35607,-34.11899
115.7382276,-31.71799074,50760,Kinross,5,Western Australia,2.812,115.73823,-31.71799
117.765097,-32.65307046,50761,Kirk Rock,5,Western Australia,211.3368,117.7651,-32.65307
115.9312486,-33.70513926,50762,Kirup,5,Western Australia,67.2884,115.93125,-33.70514
118.3978309,-34.51139217,50763,Kojaneerup South,5,Western Australia,315.6005,118.39783,-34.51139
114.8744327,-28.7192243,50764,Kojarena,5,Western Australia,50.615,114.87443,-28.71922
117.1788603,-33.83821064,50765,Kojonup,5,Western Australia,351.6527,117.17886,-33.83821
116.9813992,-32.20574419,50766,Kokeby,5,Western Australia,199.773,116.9814,-32.20574
118.3226821,-32.42925573,50767,Kondinin,5,Western Australia,1186.2881,118.32268,-32.42926
116.817566,-30.70621871,50768,Kondut,5,Western Australia,510.1765,116.81757,-30.70622
116.771193,-31.04763078,50769,Konnongorring,5,Western Australia,443.7663,116.77119,-31.04763
116.0729699,-30.80766953,50770,Koojan,5,Western Australia,246.439,116.07297,-30.80767
122.1024005,-29.63734838,50771,Kookynie,5,Western Australia,12574.0307,122.1024,-29.63735
116.235643,-29.20546403,50772,Koolanooka,5,Western Australia,667.3742,116.23564,-29.20546
119.5628449,-30.82196771,50773,Koolyanobbing,5,Western Australia,527.564,119.56284,-30.82197
117.0267962,-31.03203651,50774,Koomberkine,5,Western Australia,356.9217,117.0268,-31.03204
115.8665377,-31.84145134,50775,Koondoola,5,Western Australia,3.5198,115.86654,-31.84145
116.0422195,-31.90660334,50776,Koongamia,5,Western Australia,0.5948,116.04222,-31.9066
117.4827534,-30.81506563,50777,Koorda,5,Western Australia,9.5448,117.48275,-30.81507
118.1332781,-31.65564892,50778,Korbel,5,Western Australia,341.0101,118.13328,-31.65565
117.1438414,-34.92420806,50779,Kordabup,5,Western Australia,85.9331,117.14384,-34.92421
117.5181872,-31.24341604,50780,Korrelocking,5,Western Australia,451.4056,117.51819,-31.24342
117.6149612,-35.03755804,50781,Kronkup,5,Western Australia,36.4197,117.61496,-35.03756
115.1594218,-34.24712312,50782,Kudardup,5,Western Australia,57.636,115.15942,-34.24712
118.5225444,-32.87057478,50783,Kuender,5,Western Australia,439.842,118.52254,-32.87057
118.0833567,-33.18733312,50784,Kukerin,5,Western Australia,0.9959,118.08336,-33.18733
116.6946355,-33.77883044,50785,Kulikup,5,Western Australia,283.5904,116.69464,-33.77883
118.2360471,-32.68853045,50786,Kulin,5,Western Australia,320.4019,118.23605,-32.68853
118.0346072,-32.61479111,50787,Kulin West,5,Western Australia,497.6934,118.03461,-32.61479
117.3286489,-30.39893647,50788,Kulja,5,Western Australia,577.5903,117.32865,-30.39894
119.5785694,-25.07308063,50789,Kumarina,5,Western Australia,16361.1607,119.57857,-25.07308
117.703252,-32.36279414,50790,Kunjin,5,Western Australia,327.0752,117.70325,-32.36279
117.9170237,-31.11292157,50791,Kununoppin,5,Western Australia,2.6667,117.91702,-31.11292
128.8461556,-15.57860554,50792,Kununurra,5,Western Australia,2175.0601,128.84616,-15.57861
121.9991353,-30.36939888,50793,Kurnalpi,5,Western Australia,3577.456,121.99914,-30.3694
118.0971105,-32.29860972,50794,Kurrenkutten,5,Western Australia,310.565,118.09711,-32.29861
117.3960598,-32.34831382,50795,Kweda,5,Western Australia,109.6932,117.39606,-32.34831
118.0251403,-31.13886133,50796,Kwelkan,5,Western Australia,57.2531,118.02514,-31.13886
115.7761645,-32.22902395,50797,Kwinana Beach,5,Western Australia,14.0415,115.77616,-32.22902
115.8145251,-32.24801568,50798,Kwinana Town Centre,5,Western Australia,0.7848,115.81453,-32.24802
117.7333016,-31.98880787,50799,Kwolyin,5,Western Australia,342.9449,117.7333,-31.98881
121.9830994,-18.71261051,50800,Lagrange,5,Western Australia,3165.9611,121.9831,-18.71261
128.6558847,-16.36681635,50801,Lake Argyle,5,Western Australia,9263.1483,128.65588,-16.36682
117.9940695,-27.5640252,50802,Lake Austin,5,Western Australia,5457.4193,117.99407,-27.56403
118.9562324,-32.90355893,50803,Lake Biddy,5,Western Australia,575.7478,118.95623,-32.90356
118.3875827,-30.96090248,50804,Lake Brown,5,Western Australia,258.2648,118.38758,-30.9609
119.6652028,-32.9385771,50805,Lake Camm,5,Western Australia,344.3067,119.6652,-32.93858
122.2878111,-26.17643017,50806,Lake Carnegie,5,Western Australia,25871.4805,122.28781,-26.17643
115.7190902,-32.84923436,50807,Lake Clifton,5,Western Australia,76.7684,115.71909,-32.84923
121.4590735,-27.82998457,50808,Lake Darlot,5,Western Australia,9258.6855,121.45907,-27.82998
119.605324,-30.46125816,50809,Lake Deborah,5,Western Australia,5869.2263,119.60532,-30.46126
118.4300305,-33.09587975,50810,Lake Grace,5,Western Australia,96.2148,118.43003,-33.09588
116.5411128,-30.77424032,50811,Lake Hinds,5,Western Australia,329.6634,116.54111,-30.77424
115.6632496,-34.39312208,50812,Lake Jasper,5,Western Australia,274.8931,115.66325,-34.39312
119.6613774,-33.09899253,50813,Lake King,5,Western Australia,1373.5082,119.66138,-33.09899
117.5343364,-30.68488743,50814,Lake Margarette,5,Western Australia,327.8718,117.53434,-30.68489
116.5656209,-34.50089341,50815,Lake Muir,5,Western Australia,711.3598,116.56562,-34.50089
116.6346162,-30.9367162,50816,Lake Ninan,5,Western Australia,242.3568,116.63462,-30.93672
117.8996355,-34.13372145,50817,Lake Toolbrunup,5,Western Australia,411.2417,117.89964,-34.13372
123.3783931,-27.17437524,50818,Lake Wells,5,Western Australia,30076.1989,123.37839,-27.17438
115.7722292,-32.4687157,50819,Lakelands (WA),5,Western Australia,7.0235,115.77223,-32.46872
121.4615743,-30.73448228,50820,Lamington (WA),5,Western Australia,1.2186,121.46157,-30.73448
115.3559861,-31.02359459,50821,Lancelin,5,Western Australia,43.7936,115.35599,-31.02359
115.8624155,-31.80759468,50822,Landsdale,5,Western Australia,6.6867,115.86242,-31.80759
117.8942493,-34.99007798,50823,Lange,5,Western Australia,3.6744,117.89425,-34.99008
115.9415987,-32.04093509,50824,Langford,5,Western Australia,3.2416,115.9416,-32.04094
116.502134,-29.7524259,50825,Latham (WA),5,Western Australia,662.4327,116.50213,-29.75243
115.9063339,-31.96756233,50826,Lathlain,5,Western Australia,1.5436,115.90633,-31.96756
122.5652851,-28.70842715,50827,Laverton (WA),5,Western Australia,11488.3297,122.56529,-28.70843
114.0252751,-22.19747436,50828,Learmonth (WA),5,Western Australia,325.5551,114.02528,-22.19747
115.7993042,-32.26766517,50829,Leda,5,Western Australia,8.7871,115.7993,-32.26767
115.3921099,-31.1011333,50830,Ledge Point,5,Western Australia,31.1378,115.39211,-31.10113
115.8411428,-31.93191319,50831,Leederville,5,Western Australia,1.4558,115.84114,-31.93191
115.0244726,-29.97943419,50832,Leeman,5,Western Australia,111.3291,115.02447,-29.97943
115.8671762,-32.07584024,50833,Leeming,5,Western Australia,7.4549,115.86718,-32.07584
115.1328352,-34.34021443,50834,Leeuwin,5,Western Australia,20.89,115.13284,-34.34021
120.6391771,-28.08382576,50835,Leinster,5,Western Australia,8145.8157,120.63918,-28.08383
115.94432,-31.38042714,50836,Lennard Brook,5,Western Australia,42.3491,115.94432,-31.38043
121.4589246,-28.84349665,50837,Leonora,5,Western Australia,11073.7702,121.45892,-28.8435
115.7064447,-33.24337418,50838,Leschenault,5,Western Australia,43.2269,115.70644,-33.24337
116.2429696,-32.1360259,50839,Lesley,5,Western Australia,115.7646,116.24297,-32.13603
116.0453051,-32.00737228,50840,Lesmurdie,5,Western Australia,13.8104,116.04531,-32.00737
115.9194216,-31.77900891,50841,Lexia,5,Western Australia,25.7086,115.91942,-31.77901
117.378897,-33.40189683,50842,Lime Lake,5,Western Australia,112.8312,117.3789,-33.4019
116.1132469,-34.16167548,50843,Linfarne,5,Western Australia,31.5027,116.11325,-34.16168
117.8674829,-35.06966471,50844,Little Grove,5,Western Australia,3.9453,117.86748,-35.06966
119.1284206,-32.66654895,50845,Little Italy,5,Western Australia,408.6296,119.12842,-32.66655
122.7415717,-24.77150701,50846,Little Sandy Desert,5,Western Australia,119444.2028,122.74157,-24.77151
115.3353344,-29.18264628,50847,Lockier,5,Western Australia,82.2594,115.33533,-29.18265
115.9503073,-31.88167798,50848,Lockridge,5,Western Australia,1.4658,115.95031,-31.88168
117.8557939,-35.00610378,50849,Lockyer (WA),5,Western Australia,1.3445,117.85579,-35.0061
117.0282444,-32.74010548,50850,Lol Gray,5,Western Australia,63.5509,117.02824,-32.74011
121.2758962,-31.2228429,50851,Londonderry (WA),5,Western Australia,1082.338,121.2759,-31.22284
121.3844304,-33.33465789,50852,Lort River,5,Western Australia,1029.6414,121.38443,-33.33466
115.9649206,-33.53423467,50853,Lowden,5,Western Australia,44.7333,115.96492,-33.53423
116.0931622,-31.55535106,50854,Lower Chittering,5,Western Australia,118.0171,116.09316,-31.55535
116.3780794,-32.93314655,50855,Lower Hotham,5,Western Australia,118.5126,116.37808,-32.93315
117.9393253,-34.94710261,50856,Lower King,5,Western Australia,9.0736,117.93933,-34.9471
117.5049138,-35.05628477,50857,Lowlands,5,Western Australia,39.9066,117.50491,-35.05628
115.50412,-33.608664,50858,Ludlow,5,Western Australia,49.1858,115.50412,-33.60866
117.2587615,-34.00563618,50859,Lumeah (WA),5,Western Australia,326.5635,117.25876,-34.00564
116.1074186,-33.46271893,50860,Lyalls Mill,5,Western Australia,38.8293,116.10742,-33.46272
114.5132535,-23.32674968,50861,Lyndon,5,Western Australia,9117.3446,114.51325,-23.32675
115.9288677,-32.04013154,50862,Lynwood (WA),5,Western Australia,1.7807,115.92887,-32.04013
113.7159438,-24.20873785,50863,Macleod (WA),5,Western Australia,5938.8312,113.71594,-24.20874
115.9957939,-32.04762696,50864,Maddington,5,Western Australia,10.8441,115.99579,-32.04763
115.8280895,-31.81109433,50865,Madeley,5,Western Australia,3.0968,115.82809,-31.81109
115.7526346,-32.46951316,50866,Madora Bay,5,Western Australia,3.709,115.75263,-32.46951
127.0232229,-31.91358506,50867,Madura,5,Western Australia,8235.5427,127.02322,-31.91359
119.2808775,-33.41293986,50868,Magenta (WA),5,Western Australia,822.111,119.28088,-33.41294
118.1521118,-34.14313147,50869,Magitup,5,Western Australia,239.0117,118.15211,-34.14313
116.1316977,-31.91672128,50870,Mahogany Creek,5,Western Australia,5.8633,116.1317,-31.91672
114.6132891,-28.7919557,50871,Mahomets Flats,5,Western Australia,0.9069,114.61329,-28.79196
116.0227909,-31.95646105,50872,Maida Vale,5,Western Australia,8.2492,116.02279,-31.95646
116.696281,-21.05259667,50873,Maitland (WA),5,Western Australia,2536.0235,116.69628,-21.0526
116.739457,-31.60636559,50874,Malabaine,5,Western Australia,50.9727,116.73946,-31.60637
115.8942271,-31.85859293,50875,Malaga,5,Western Australia,6.5793,115.89423,-31.85859
116.9016612,-31.83772908,50876,Malebelling,5,Western Australia,94.1123,116.90166,-31.83773
118.6957762,-33.22248826,50877,Mallee Hill,5,Western Australia,663.7139,118.69578,-33.22249
116.3586714,-31.96872056,50878,Malmalling,5,Western Australia,88.1554,116.35867,-31.96872
117.5923892,-32.71903567,50879,Malyalling,5,Western Australia,117.1517,117.59239,-32.71904
115.8434956,-32.19290524,50880,Mandogalup,5,Western Australia,6.911,115.8435,-32.19291
115.7336055,-32.52643631,50881,Mandurah,5,Western Australia,7.1566,115.73361,-32.52644
116.1442958,-34.24553021,50882,Manjimup,5,Western Australia,22.4401,116.1443,-34.24553
117.1580618,-30.88583983,50883,Manmanning,5,Western Australia,417.1784,117.15806,-30.88584
115.8696754,-32.0133663,50884,Manning,5,Western Australia,1.7279,115.86968,-32.01337
118.1979152,-34.83170027,50885,Manypeaks,5,Western Australia,335.2065,118.19792,-34.8317
115.8377356,-31.82766006,50886,Marangaroo,5,Western Australia,4.7933,115.83774,-31.82766
116.0108467,-33.95306857,50887,Maranup,5,Western Australia,109.2763,116.01085,-33.95307
117.7484301,-34.97559379,50888,Marbelup,5,Western Australia,59.6978,117.74843,-34.97559
119.6789692,-21.15543911,50889,Marble Bar,5,Western Australia,35025.6567,119.67897,-21.15544
116.1586005,-30.01918987,50890,Marchagee,5,Western Australia,557.9245,116.1586,-30.01919
115.9334005,-32.32265419,50891,Mardella,5,Western Australia,64.3708,115.9334,-32.32265
116.1496637,-21.18316738,50892,Mardie,5,Western Australia,3771.791,116.14966,-21.18317
115.0554218,-33.96889966,50893,Margaret River (WA),5,Western Australia,61.3468,115.05542,-33.9689
115.8432072,-31.71105934,50894,Mariginiup,5,Western Australia,24.2929,115.84321,-31.71106
115.756917,-31.84157594,50895,Marmion,5,Western Australia,1.146,115.75692,-31.84158
116.6647616,-30.47631663,50896,Marne,5,Western Australia,79.4951,116.66476,-30.47632
117.4593564,-33.66683777,50897,Marracoonda,5,Western Australia,57.8657,117.45936,-33.66684
116.4777708,-32.89935112,50898,Marradong,5,Western Australia,323.0713,116.47777,-32.89935
114.9665779,-28.4341331,50899,Marrah,5,Western Australia,106.7911,114.96658,-28.43413
116.0112971,-32.67244006,50900,Marrinup,5,Western Australia,44.4787,116.0113,-32.67244
116.0455358,-32.07552759,50901,Martin,5,Western Australia,28.4008,116.04554,-32.07553
119.4184338,-31.53443881,50902,Marvel Loch,5,Western Australia,845.5012,119.41843,-31.53444
115.2004547,-33.67119556,50903,Marybrook,5,Western Australia,15.3014,115.20045,-33.6712
113.6774551,-24.90407805,50904,Massey Bay,5,Western Australia,3.8668,113.67746,-24.90408
116.563781,-29.85617557,50905,Maya,5,Western Australia,571.4311,116.56378,-29.85618
116.4846982,-33.95502091,50906,Mayanup,5,Western Australia,384.2093,116.4847,-33.95502
115.9000971,-31.93695026,50907,Maylands (WA),5,Western Australia,5.0046,115.9001,-31.93695
116.3154179,-33.61576084,50908,McAlinden,5,Western Australia,278.3307,116.31542,-33.61576
127.6867629,-18.24288803,50909,McBeath,5,Western Australia,1.2191,127.68676,-18.24289
117.8301048,-34.98532634,50910,McKail,5,Western Australia,9.876,117.8301,-34.98533
114.6321844,-26.82722899,50911,Meadow,5,Western Australia,833.6393,114.63218,-26.82723
115.7535166,-32.4965668,50912,Meadow Springs,5,Western Australia,4.8558,115.75352,-32.49657
116.9898303,-31.60567427,50913,Meckering,5,Western Australia,216.0491,116.98983,-31.60567
124.0201837,-17.28834484,50914,Meda,5,Western Australia,4903.0559,124.02018,-17.28834
115.7990148,-32.23406216,50915,Medina,5,Western Australia,3.6682,115.79901,-32.23406
118.7117437,-26.44560937,50916,Meekatharra,5,Western Australia,26582.1724,118.71174,-26.44561
116.6387694,-33.24859244,50917,Meeking,5,Western Australia,97.3344,116.63877,-33.24859
115.9358703,-32.72638879,50918,Meelon,5,Western Australia,93.5344,115.93587,-32.72639
116.9028269,-31.65432956,50919,Meenaar,5,Western Australia,75.0826,116.90283,-31.65433
116.0200445,-34.65606779,50920,Meerup,5,Western Australia,242.4796,116.02004,-34.65607
115.9170852,-31.7130001,50921,Melaleuca,5,Western Australia,74.6308,115.91709,-31.713
115.8011968,-32.040413,50922,Melville (WA),5,Western Australia,2.3959,115.8012,-32.04041
115.8622486,-31.91884746,50923,Menora,5,Western Australia,1.154,115.86225,-31.91885
121.1330973,-29.71096577,50924,Menzies (WA),5,Western Australia,8194.435,121.1331,-29.71097
118.2020846,-33.31451078,50925,Merilup,5,Western Australia,219.5637,118.20208,-33.31451
122.1724415,-33.82512689,50926,Merivale,5,Western Australia,444.5832,122.17244,-33.82513
115.826104,-29.18397947,50927,Merkanooka,5,Western Australia,610.5013,115.8261,-29.18398
118.3044386,-31.48064277,50928,Merredin,5,Western Australia,249.8463,118.30444,-31.48064
115.7127284,-31.66493788,50929,Merriwa (WA),5,Western Australia,2.292,115.71273,-31.66494
114.6864107,-28.80345428,50930,Meru,5,Western Australia,4.1546,114.68641,-28.80345
115.129609,-33.78767813,50931,Metricup,5,Western Australia,57.1279,115.12961,-33.78768
118.590501,-34.60229183,50932,Mettler,5,Western Australia,244.6062,118.5905,-34.60229
116.4542413,-30.15892427,50933,Miamoon,5,Western Australia,124.2329,116.45424,-30.15892
116.0198501,-31.85900925,50934,Middle Swan,5,Western Australia,13.4055,116.01985,-31.85901
116.1789956,-34.30661829,50935,Middlesex (WA),5,Western Australia,82.7875,116.179,-34.30662
117.9111455,-35.02352766,50936,Middleton Beach,5,Western Australia,0.7339,117.91115,-35.02353
116.0106958,-31.88908631,50937,Midland,5,Western Australia,4.1925,116.0107,-31.88909
116.0295887,-31.88625222,50938,Midvale,5,Western Australia,2.8862,116.02959,-31.88625
116.3780256,-30.41979205,50939,Miling,5,Western Australia,696.6588,116.37803,-30.41979
116.8175603,-20.7347292,50940,Millars Well,5,Western Australia,3.4015,116.81756,-20.73473
115.7349962,-33.30623511,50941,Millbridge,5,Western Australia,1.8284,115.735,-33.30624
117.8725702,-34.90680301,50942,Millbrook (WA),5,Western Australia,19.103,117.87257,-34.9068
116.0366944,-31.80774751,50943,Millendon,5,Western Australia,6.9182,116.03669,-31.80775
118.5852505,-33.85700539,50944,Mills Lake,5,Western Australia,360.6037,118.58525,-33.85701
117.3878322,-21.39505896,50945,Millstream (WA),5,Western Australia,2795.2872,117.38783,-21.39506
115.1872887,-29.27006798,50946,Milo,5,Western Australia,183.3933,115.18729,-29.27007
117.8654499,-34.98736628,50947,Milpara,5,Western Australia,2.1219,117.86545,-34.98737
115.5096129,-30.8588334,50948,Mimegarra,5,Western Australia,308.6898,115.50961,-30.85883
118.3551049,-33.88863498,50949,Mindarabin,5,Western Australia,550.8532,118.3551,-33.88863
115.7076596,-31.68917942,50950,Mindarie (WA),5,Western Australia,4.8218,115.70766,-31.68918
115.95328,-31.08627902,50951,Mindarra,5,Western Australia,221.5758,115.95328,-31.08628
117.1720475,-33.28655747,50952,Minding,5,Western Australia,148.9434,117.17205,-33.28656
115.4374214,-29.19874581,50953,Mingenew,5,Western Australia,5.7448,115.43742,-29.19875
117.0529317,-32.9243553,50954,Minigin,5,Western Australia,222.4851,117.05293,-32.92436
114.6303836,-23.85679751,50955,Minilya,5,Western Australia,8873.7052,114.63038,-23.8568
114.87032,-28.84997965,50956,Minnenooka,5,Western Australia,108.3661,114.87032,-28.84998
117.1780608,-31.05627415,50957,Minnivale,5,Western Australia,261.003,117.17806,-31.05627
122.2019661,-17.98281456,50958,Minyirr,5,Western Australia,10.5752,122.20197,-17.98281
117.9009604,-35.01517267,50959,Mira Mar,5,Western Australia,1.5027,117.90096,-35.01517
115.8658738,-31.85963431,50960,Mirrabooka (WA),5,Western Australia,4.9904,115.86587,-31.85963
125.8725168,-14.69216503,50961,Mitchell Plateau,5,Western Australia,10625.3036,125.87252,-14.69217
116.9298861,-34.12499934,50962,Mobrup,5,Western Australia,318.5556,116.92989,-34.125
116.8870054,-30.8740677,50963,Mocardy,5,Western Australia,473.6945,116.88701,-30.87407
116.047256,-31.01553837,50964,Mogumber,5,Western Australia,250.2769,116.04726,-31.01554
116.5743856,-31.74896834,50965,Mokine,5,Western Australia,52.8284,116.57439,-31.74897
116.8789527,-33.61503138,50966,Mokup,5,Western Australia,282.0173,116.87895,-33.61503
117.502547,-30.39807581,50967,Mollerin,5,Western Australia,798.4453,117.50255,-30.39808
115.2104791,-34.26864339,50968,Molloy Island,5,Western Australia,2.8556,115.21048,-34.26864
118.5674306,-34.26562315,50969,Monjebup,5,Western Australia,188.5964,118.56743,-34.26562
121.769061,-33.78929399,50970,Monjingup,5,Western Australia,184.2943,121.76906,-33.78929
116.7396308,-33.60779007,50971,Moodiarrup,5,Western Australia,156.4857,116.73963,-33.60779
117.5474422,-33.60556279,50972,Moojebing,5,Western Australia,102.9275,117.54744,-33.60556
116.0697634,-31.29812359,50973,Mooliabeenee,5,Western Australia,106.523,116.06976,-31.29812
115.9907588,-31.32018567,50974,Moondah,5,Western Australia,40.6956,115.99076,-31.32019
116.239807,-31.54777027,50975,Moondyne,5,Western Australia,161.3124,116.23981,-31.54777
117.5321583,-34.10117488,50976,Moonies Hill,5,Western Australia,187.7519,117.53216,-34.10117
114.7677176,-28.78011784,50977,Moonyoonooka,5,Western Australia,158.7072,114.76772,-28.78012
116.0084323,-30.61526414,50978,Moora (WA),5,Western Australia,360.9622,116.00843,-30.61526
115.6727444,-31.11413261,50979,Moore River National Park,5,Western Australia,219.664,115.67274,-31.11413
115.348028,-29.27860669,50980,Mooriary,5,Western Australia,302.208,115.34803,-29.27861
119.1525317,-31.35770632,50981,Moorine Rock,5,Western Australia,697.5242,119.15253,-31.35771
116.3280846,-31.64039445,50982,Morangup,5,Western Australia,203.089,116.32808,-31.64039
116.0011434,-29.20659667,50983,Morawa,5,Western Australia,190.5053,116.00114,-29.2066
117.1722467,-32.11254426,50984,Morbinning,5,Western Australia,149.2815,117.17225,-32.11254
116.616068,-34.33026616,50985,Mordalup,5,Western Australia,320.4244,116.61607,-34.33027
114.6723956,-28.73502428,50986,Moresby (WA),5,Western Australia,25.8596,114.6724,-28.73502
113.659286,-24.87372605,50987,Morgantown,5,Western Australia,1.4579,113.65929,-24.87373
115.9099967,-31.88771339,50988,Morley,5,Western Australia,10.4991,115.91,-31.88771
116.0410264,-33.16881021,50989,Mornington (WA),5,Western Australia,236.7742,116.04103,-33.16881
115.7655457,-32.01480439,50990,Mosman Park (WA),5,Western Australia,4.3472,115.76555,-32.0148
117.956995,-33.25358788,50991,Moulyinning,5,Western Australia,222.0622,117.95699,-33.25359
115.1061905,-29.36874777,50992,Mount Adams,5,Western Australia,317.7814,115.10619,-29.36875
117.0119957,-20.72102878,50993,Mount Anketell,5,Western Australia,219.8488,117.012,-20.72103
117.6344375,-34.61759526,50994,Mount Barker (WA),5,Western Australia,489.7554,117.63444,-34.6176
115.6548891,-29.19439225,50995,Mount Budd,5,Western Australia,152.9089,115.65489,-29.19439
120.9093388,-30.58528514,50996,Mount Burges,5,Western Australia,3266.8052,120.90934,-30.58529
117.6418061,-31.76360216,50997,Mount Caroline,5,Western Australia,92.9583,117.64181,-31.7636
